FC6,C4,CP6,CP5,FC5,C3
-320545.625,196785.3125,-297053.09375,11898.4384765625,-345729.8125,113273.921875
-320551.5625,196809.625,-297026.3125,11914.8642578125,-345712.9375,113288.9609375
-320558.375,196842.9375,-296981.0625,11936.68359375,-345687.03125,113307.28125
-320583.875,196833.515625,-297014.1875,11922.6416015625,-345718.84375,113259.9375
-320588.5,196816.515625,-297048.125,11876.2548828125,-345757.625,113198.46875
-320559.53125,196808.4375,-297039.875,11834.0322265625,-345799.15625,113179.1953125
-320514.0,196829.15625,-297039.8125,11843.333984375,-345809.90625,113193.828125
-320510.6875,196802.3125,-297074.90625,11826.951171875,-345834.25,113153.6328125
-320562.15625,196758.34375,-297122.625,11788.1630859375,-345887.15625,113094.015625
-320585.375,196762.171875,-297091.25,11797.2373046875,-345877.375,113081.0625
-320602.0625,196752.96875,-297083.6875,11825.8251953125,-345857.75,113087.6015625
-320619.46875,196768.84375,-297062.9375,11840.37109375,-345875.90625,113106.90625
-320609.375,196807.6875,-297023.15625,11840.4609375,-345882.875,113145.140625
-320585.375,196798.875,-297053.8125,11845.4189453125,-345890.5625,113144.015625
-320615.875,196759.4375,-297110.0625,11809.072265625,-345911.5,113098.9375
-320591.40625,196789.265625,-297098.75,11838.251953125,-345863.4375,113148.796875
-320529.53125,196829.875,-297042.40625,11898.50390625,-345809.09375,113194.4296875
-320532.875,196817.515625,-297049.625,11889.8330078125,-345790.375,113172.8359375
-320546.375,196816.609375,-297051.40625,11873.244140625,-345816.3125,113149.2265625
-320556.5,196814.203125,-297058.0625,11863.9609375,-345825.78125,113126.703125
-320555.875,196788.84375,-297082.4375,11857.583984375,-345815.25,113105.96875
-320619.65625,196768.03125,-297089.625,11836.794921875,-345831.25,113095.140625
-320653.75,196793.84375,-297076.3125,11830.431640625,-345787.0,113147.375
-320583.4375,196841.65625,-297003.75,11905.880859375,-345708.875,113213.9296875
-320564.09375,196858.03125,-296999.1875,11944.5166015625,-345698.375,113245.34375
-320550.75,196858.3125,-297014.8125,11958.2333984375,-345712.6875,113261.328125
-320525.65625,196810.28125,-297033.6875,11940.228515625,-345727.90625,113228.984375
-320541.875,196772.1875,-297084.0625,11876.2421875,-345800.1875,113169.6015625
-320571.625,196746.9375,-297088.4375,11867.0771484375,-345816.3125,113161.3203125
-320574.75,196765.40625,-297058.9375,11908.609375,-345771.40625,113177.921875
-320512.625,196815.203125,-297014.3125,11949.62109375,-345751.25,113187.8203125
-320524.3125,196815.640625,-297000.0625,11932.431640625,-345766.25,113200.9375
-320521.40625,196838.0625,-296986.96875,11923.79296875,-345757.625,113217.25
-320492.0625,196868.65625,-296980.03125,11923.783203125,-345760.75,113221.3203125
-320517.65625,196856.171875,-296988.4375,11931.615234375,-345791.25,113201.953125
-320507.75,196854.59375,-296993.75,11968.630859375,-345758.0625,113220.1875
-320453.6875,196873.1875,-296993.03125,11979.0234375,-345733.53125,113242.8515625
-320444.25,196884.71875,-296975.34375,11981.66796875,-345753.25,113251.828125
-320475.5625,196876.328125,-296967.9375,11995.33984375,-345767.0625,113261.0
-320475.21875,196860.03125,-296979.625,11991.798828125,-345777.0625,113245.140625
-320495.5625,196865.390625,-296968.9375,11977.802734375,-345780.3125,113217.265625
-320459.5625,196898.84375,-296926.75,12010.13671875,-345743.8125,113241.234375
-320461.65625,196892.75,-296943.75,12023.78125,-345715.75,113274.78125
-320449.875,196897.9375,-296956.6875,11993.3994140625,-345686.0625,113293.109375
-320427.0625,196901.375,-296965.625,11988.4970703125,-345706.1875,113297.53125
-320469.875,196849.28125,-296998.4375,12001.53515625,-345732.125,113273.40625
-320454.25,196843.3125,-297016.03125,11993.583984375,-345725.8125,113277.09375
-320470.40625,196832.953125,-297033.15625,11974.966796875,-345746.5,113268.140625
-320508.0625,196810.828125,-297062.0625,11953.5869140625,-345722.1875,113248.40625
-320497.03125,196828.40625,-297063.40625,11982.7861328125,-345665.125,113270.40625
-320465.03125,196859.453125,-297029.6875,12031.572265625,-345631.53125,113291.09375
-320443.5,196875.890625,-296982.4375,12072.4404296875,-345582.1875,113325.96875
-320494.3125,196842.34375,-296979.4375,12050.4658203125,-345648.375,113303.09375
-320508.65625,196805.3125,-297017.59375,11992.79296875,-345733.4375,113272.828125
-320489.875,196811.46875,-297016.65625,11992.974609375,-345738.375,113270.59375
-320502.4375,196804.28125,-297024.40625,11998.9462890625,-345751.4375,113237.4453125
-320518.34375,196808.953125,-297015.25,12024.8994140625,-345764.25,113249.8359375
-320513.375,196841.21875,-296977.65625,12021.390625,-345788.90625,113244.7890625
-320538.03125,196848.8125,-296965.3125,12002.8203125,-345808.625,113236.75
-320552.65625,196852.34375,-296959.375,12010.95703125,-345812.1875,113261.6640625
-320517.8125,196869.4375,-296943.84375,12025.98828125,-345785.90625,113303.4375
-320545.3125,196875.28125,-296946.15625,12040.833984375,-345747.375,113335.03125
-320601.4375,196825.6875,-296963.5625,12039.748046875,-345760.1875,113325.328125
-320612.125,196827.875,-296925.375,12056.333984375,-345768.78125,113329.5625
-320614.75,196837.0625,-296940.59375,12051.787109375,-345776.25,113309.6640625
-320631.09375,196839.96875,-296961.78125,12021.6015625,-345809.34375,113284.625
-320636.75,196830.875,-296970.78125,12003.2890625,-345829.625,113290.0390625
-320609.9375,196846.75,-296993.125,12026.4375,-345818.3125,113312.6875
-320609.71875,196875.0,-296969.9375,12032.60546875,-345797.03125,113300.3828125
-320571.8125,196894.28125,-296899.125,12031.271484375,-345798.3125,113300.53125
-320524.375,196932.4375,-296850.53125,12039.7919921875,-345790.0,113326.7421875
-320557.6875,196905.9375,-296873.75,12016.703125,-345792.15625,113316.078125
-320565.09375,196892.46875,-296880.0625,12014.271484375,-345763.5,113325.8203125
-320579.0,196870.4375,-296902.1875,12022.875,-345750.03125,113338.1875
-320605.875,196849.8125,-296923.71875,12018.2314453125,-345760.9375,113328.421875
-320587.8125,196834.3125,-296903.53125,11999.6962890625,-345797.625,113305.2109375
-320535.875,196851.0,-296874.9375,11999.57421875,-345806.3125,113331.6640625
-320514.03125,196865.9375,-296864.5625,12003.69140625,-345781.71875,113347.03125
-320516.6875,196895.3125,-296855.75,12030.8515625,-345764.125,113345.359375
-320525.0,196941.828125,-296836.78125,12038.923828125,-345755.5625,113340.8203125
-320543.65625,196919.71875,-296831.5,12002.458984375,-345772.4375,113321.9375
-320552.6875,196931.625,-296824.4375,12029.0400390625,-345770.25,113348.015625
-320547.0625,196931.296875,-296796.8125,12040.666015625,-345747.0,113369.2578125
-320552.59375,196927.0,-296798.8125,12024.9609375,-345750.0,113362.5
-320576.625,196908.46875,-296841.6875,12009.642578125,-345803.4375,113329.8515625
-320620.53125,196890.078125,-296864.25,11954.224609375,-345833.4375,113285.4140625
-320618.5625,196899.5625,-296874.25,11912.3134765625,-345847.5,113272.484375
-320589.8125,196898.203125,-296850.75,11933.7255859375,-345828.25,113276.1015625
-320562.8125,196938.1875,-296815.75,11989.8115234375,-345801.0625,113279.890625
-320545.5625,196922.0625,-296859.875,11975.09375,-345830.40625,113275.078125
-320559.65625,196898.890625,-296884.125,11957.431640625,-345829.0625,113246.6015625
-320580.0625,196923.625,-296853.375,11987.4150390625,-345771.75,113276.3359375
-320614.15625,196904.578125,-296863.53125,11993.41015625,-345734.9375,113302.2109375
-320562.625,196935.625,-296825.25,12025.203125,-345661.6875,113326.7890625
-320550.25,196963.453125,-296826.8125,12049.177734375,-345646.6875,113335.84375
-320535.875,196960.21875,-296875.59375,12048.1005859375,-345673.46875,113334.984375
-320520.4375,196984.03125,-296883.0625,12040.3720703125,-345676.875,113351.484375
-320506.875,196982.0625,-296881.875,12052.013671875,-345695.0,113354.7109375
-320493.75,196935.28125,-296894.9375,12056.33203125,-345697.6875,113347.03125
-320517.625,196905.765625,-296912.0,12032.517578125,-345730.9375,113320.6875
-320512.71875,196918.96875,-296887.65625,12060.654296875,-345723.25,113324.1875
-320558.875,196907.84375,-296879.40625,12091.267578125,-345698.03125,113343.75
-320579.0,196895.9375,-296894.25,12068.64453125,-345710.0,113362.3828125
-320591.0625,196905.3125,-296923.09375,12027.2109375,-345729.125,113346.9140625
-320626.53125,196858.296875,-296969.625,11973.4501953125,-345768.8125,113302.296875
-320604.6875,196857.734375,-296986.0,11978.931640625,-345786.4375,113293.984375
-320549.8125,196908.8125,-296969.5625,12008.91796875,-345772.6875,113309.5
-320534.15625,196903.75,-296959.3125,12020.548828125,-345751.9375,113319.3125
-320542.1875,196898.46875,-296986.375,12033.7978515625,-345744.875,113311.484375
-320527.8125,196910.9375,-296984.1875,12021.4326171875,-345720.4375,113319.125
-320553.75,196914.71875,-296960.0,12003.8125,-345727.0,113332.21875
-320582.9375,196900.515625,-296986.40625,11973.955078125,-345726.8125,113305.984375
-320553.3125,196901.15625,-296977.5625,11976.7578125,-345667.3125,113325.6875
-320539.75,196925.453125,-296963.6875,11987.0556640625,-345640.5625,113359.359375
-320512.8125,196965.34375,-296945.375,12002.3359375,-345616.75,113358.140625
-320485.625,196973.078125,-296926.28125,12011.982421875,-345653.0,113381.421875
-320428.5625,197022.78125,-296885.65625,12045.5732421875,-345648.25,113430.3203125
-320427.875,197052.390625,-296844.03125,12055.76953125,-345624.84375,113428.71875
-320463.3125,197029.21875,-296845.625,12022.0859375,-345681.40625,113380.234375
-320444.75,197050.484375,-296847.3125,12031.9306640625,-345693.0625,113362.71875
-320431.375,197074.140625,-296830.03125,12039.87890625,-345661.75,113391.53125
-320475.59375,197049.359375,-296838.53125,12047.8056640625,-345664.9375,113401.421875
-320520.625,197022.40625,-296866.5625,12044.23046875,-345636.53125,113415.3203125
-320506.375,197045.96875,-296845.625,12042.9296875,-345582.875,113436.90625
-320541.0,197023.03125,-296862.1875,12026.564453125,-345622.75,113404.625
-320543.9375,196988.09375,-296893.21875,12006.15625,-345659.1875,113364.96875
-320507.625,196993.46875,-296909.875,12014.083984375,-345686.34375,113337.0078125
-320518.25,196997.15625,-296887.5,12025.046875,-345720.28125,113340.703125
-320546.90625,196951.46875,-296887.125,11999.7314453125,-345752.625,113331.1953125
-320575.625,196914.203125,-296923.1875,11960.396484375,-345774.25,113302.53125
-320604.5625,196918.03125,-296905.75,11964.4736328125,-345773.3125,113292.1875
-320636.625,196879.40625,-296929.25,11972.9931640625,-345756.0625,113268.0625
-320623.15625,196904.65625,-296901.3125,12030.5078125,-345725.375,113285.5
-320596.625,196969.328125,-296843.6875,12091.681640625,-345729.03125,113328.90625
-320586.78125,196972.59375,-296855.3125,12087.298828125,-345728.375,113338.8828125
-320627.84375,196914.765625,-296933.0625,12033.83203125,-345755.4375,113300.625
-320648.4375,196881.9375,-296984.0625,11994.326171875,-345765.3125,113276.6015625
-320600.5625,196875.453125,-296981.1875,11975.6982421875,-345746.15625,113259.203125
-320586.75,196899.40625,-296941.75,11982.5849609375,-345733.9375,113275.3125
