FC6,C4,CP6,CP5,FC5,C3
-318801.375,202052.328125,-293042.3125,14857.517578125,-345019.9375,127327.25
-318797.125,202098.1875,-293034.40625,14870.736328125,-345025.0,127343.171875
-318824.65625,202113.71875,-293053.28125,14859.498046875,-345009.03125,127336.046875
-318851.9375,202123.953125,-293078.5625,14853.8310546875,-345017.6875,127350.953125
-318850.75,202136.625,-293086.125,14864.986328125,-345016.125,127394.71875
-318848.0,202147.96875,-293088.625,14899.619140625,-344995.9375,127448.046875
-318817.3125,202166.09375,-293082.0625,14922.37109375,-344983.75,127504.28125
-318783.71875,202190.90625,-293081.09375,14912.4306640625,-344962.3125,127523.6328125
-318777.53125,202229.296875,-293063.4375,14942.322265625,-344943.21875,127537.3046875
-318752.375,202252.015625,-293033.9375,14959.87109375,-344936.6875,127551.78125
-318731.5,202260.921875,-293020.90625,14959.79296875,-344935.78125,127590.671875
-318737.0625,202250.75,-293040.46875,14962.201171875,-344932.625,127638.5078125
-318731.6875,202262.84375,-293066.5625,14964.3193359375,-344927.0,127674.4140625
-318707.125,202275.28125,-293059.0,14999.474609375,-344900.34375,127711.8515625
-318690.65625,202301.703125,-293037.0625,15030.287109375,-344888.96875,127731.21875
-318687.34375,202310.15625,-293011.875,15029.822265625,-344905.90625,127721.828125
-318711.1875,202286.796875,-293012.875,14999.2080078125,-344914.9375,127687.296875
-318733.3125,202267.484375,-293033.6875,14950.560546875,-344913.3125,127657.484375
-318748.25,202232.046875,-293052.8125,14930.654296875,-344922.625,127638.203125
-318741.0,202233.125,-293053.5625,14935.109375,-344919.8125,127625.296875
-318714.6875,202243.625,-293031.0,14934.162109375,-344921.125,127631.859375
-318707.5,202246.0,-293019.6875,14923.6533203125,-344945.59375,127650.5
-318689.75,202269.40625,-293025.65625,14917.87109375,-344952.90625,127656.4609375
-318672.9375,202260.15625,-293044.9375,14912.7744140625,-344952.625,127653.40625
-318665.875,202248.328125,-293055.6875,14918.853515625,-344942.8125,127665.0
-318656.75,202262.953125,-293044.09375,14915.76171875,-344924.0625,127674.0
-318630.6875,202271.78125,-293019.09375,14931.8212890625,-344887.9375,127694.40625
-318601.3125,202310.1875,-292983.28125,14948.99609375,-344834.375,127714.515625
-318559.375,202367.3125,-292929.21875,14977.7080078125,-344807.1875,127749.671875
-318534.4375,202405.8125,-292910.1875,15006.994140625,-344805.4375,127787.53125
-318536.6875,202429.953125,-292925.5,14967.55078125,-344820.8125,127769.84375
-318505.125,202424.375,-292925.15625,14947.7783203125,-344824.21875,127750.0625
-318527.5625,202372.875,-292977.03125,14915.111328125,-344861.125,127709.453125
-318546.125,202354.03125,-293021.3125,14883.517578125,-344884.5625,127668.046875
-318505.3125,202343.890625,-292996.6875,14884.6845703125,-344875.875,127675.234375
-318480.1875,202346.703125,-292975.0,14892.62109375,-344865.5,127673.4453125
-318477.9375,202349.140625,-292959.4375,14905.7529296875,-344846.1875,127659.6640625
-318465.0625,202339.078125,-292934.4375,14929.908203125,-344830.5625,127660.7265625
-318452.28125,202336.78125,-292931.375,14935.529296875,-344819.75,127648.7265625
-318480.8125,202344.1875,-292940.9375,14947.8125,-344829.0,127650.09375
-318478.0625,202367.34375,-292942.4375,14942.6826171875,-344799.5,127657.234375
-318481.40625,202354.65625,-292941.59375,14907.6015625,-344798.9375,127629.828125
-318496.53125,202359.265625,-292926.125,14921.642578125,-344816.0,127613.5
-318475.375,202399.1875,-292908.15625,14945.369140625,-344818.53125,127634.0390625
-318486.9375,202404.53125,-292886.625,14957.796875,-344832.53125,127628.34375
-318504.78125,202393.21875,-292891.40625,14949.595703125,-344837.0,127607.9140625
-318522.0625,202384.9375,-292905.71875,14924.970703125,-344856.125,127604.65625
-318543.3125,202395.59375,-292924.59375,14891.306640625,-344890.03125,127601.5390625
-318532.75,202410.625,-292912.09375,14856.02734375,-344892.5,127597.9453125
-318538.6875,202430.265625,-292889.5,14856.701171875,-344875.5625,127587.34375
-318549.9375,202474.203125,-292871.25,14840.7314453125,-344891.5,127559.4375
-318527.15625,202482.15625,-292837.9375,14815.69921875,-344881.90625,127536.1484375
-318503.25,202509.125,-292814.9375,14825.294921875,-344861.875,127552.3359375
-318490.75,202523.3125,-292816.1875,14838.328125,-344868.4375,127586.9609375
-318502.78125,202514.34375,-292840.0625,14834.3046875,-344866.25,127586.3984375
-318530.65625,202498.46875,-292861.75,14839.8857421875,-344898.5625,127582.8984375
-318543.40625,202464.78125,-292880.4375,14823.0,-344948.65625,127576.296875
-318527.53125,202478.125,-292887.5625,14798.2734375,-344962.1875,127577.515625
-318521.875,202484.03125,-292861.09375,14838.9052734375,-344932.65625,127610.078125
-318536.46875,202490.75,-292836.9375,14898.767578125,-344865.46875,127630.5390625
-318543.8125,202531.375,-292828.875,14948.15234375,-344828.28125,127654.796875
-318520.6875,202554.21875,-292812.8125,14995.5537109375,-344801.21875,127699.28125
-318496.125,202558.21875,-292800.125,15032.521484375,-344773.75,127728.6171875
-318502.1875,202555.40625,-292822.375,15021.697265625,-344759.5,127762.171875
-318492.8125,202550.140625,-292857.3125,15004.166015625,-344755.15625,127773.5390625
-318488.15625,202564.46875,-292842.40625,15006.734375,-344762.9375,127785.3125
-318516.6875,202571.609375,-292844.75,14994.8115234375,-344767.3125,127816.0390625
-318512.1875,202575.828125,-292817.375,15023.8515625,-344766.5,127828.1015625
-318507.75,202578.59375,-292794.875,15062.654296875,-344766.09375,127848.8125
-318539.65625,202554.65625,-292821.125,15062.130859375,-344765.09375,127842.234375
-318547.3125,202543.5625,-292821.75,15077.486328125,-344771.75,127853.8203125
-318565.78125,202516.84375,-292834.1875,15074.1015625,-344774.0625,127853.65625
-318568.59375,202496.3125,-292864.21875,15065.60546875,-344773.875,127842.9609375
-318567.09375,202483.03125,-292875.3125,15066.623046875,-344769.5625,127839.1875
-318574.5625,202462.203125,-292885.90625,15062.5009765625,-344771.3125,127821.8125
-318569.9375,202465.421875,-292891.8125,15046.0703125,-344789.6875,127812.1640625
-318568.125,202472.75,-292854.4375,15036.6259765625,-344784.6875,127820.828125
-318569.3125,202447.640625,-292851.9375,15050.0859375,-344785.0,127813.359375
-318555.46875,202423.59375,-292855.375,15044.642578125,-344786.03125,127799.5078125
-318541.96875,202419.875,-292838.125,15053.333984375,-344776.40625,127793.09375
-318532.0625,202427.71875,-292830.8125,15068.0361328125,-344770.4375,127777.1328125
-318536.9375,202441.15625,-292824.0625,15049.9765625,-344747.65625,127769.8203125
-318557.53125,202423.71875,-292851.375,15041.431640625,-344726.0,127755.4375
-318589.40625,202388.84375,-292891.6875,15042.1455078125,-344730.25,127743.25
-318602.78125,202351.046875,-292900.1875,15038.962890625,-344747.0,127736.5
-318607.28125,202345.625,-292898.90625,15043.9619140625,-344781.15625,127722.4765625
-318619.875,202346.453125,-292914.875,15037.44921875,-344807.0,127713.53125
-318598.125,202349.3125,-292902.65625,15006.5546875,-344809.53125,127704.3515625
-318584.125,202343.859375,-292872.15625,14994.91015625,-344819.09375,127694.8125
-318602.5,202323.015625,-292876.0,15004.498046875,-344838.8125,127678.078125
-318621.3125,202327.25,-292872.9375,15008.9931640625,-344851.875,127693.21875
-318646.5625,202336.15625,-292868.5625,15020.794921875,-344864.28125,127716.171875
-318675.8125,202320.28125,-292904.375,15001.1015625,-344866.625,127693.390625
