FC6,C4,CP6,CP5,FC5,C3
-322569.6875,193996.21875,-301192.9375,8102.826171875,-347936.125,112255.921875
-322553.6875,193971.0625,-301209.4375,8084.0771484375,-347958.8125,112215.859375
-322472.0625,193980.25,-301187.09375,8101.74609375,-347978.6875,112197.359375
-322482.5625,194001.078125,-301171.5,8125.232421875,-348003.25,112210.5078125
-322714.1875,193976.40625,-301167.8125,8106.64697265625,-347992.25,112210.640625
-322787.125,193978.203125,-301168.5625,8104.81640625,-347951.5,112225.453125
-322740.0,194029.15625,-301128.25,8114.5,-347891.75,112243.59375
-322745.0625,194040.34375,-301131.71875,8123.21728515625,-347873.6875,112265.8125
-322668.1875,194024.40625,-301195.59375,8122.857421875,-347905.375,112266.203125
-322659.8125,194031.9375,-301220.75,8123.78466796875,-347902.375,112264.546875
-322678.4375,194039.3125,-301203.03125,8130.69921875,-347889.5625,112288.578125
-322661.9375,194030.875,-301180.125,8126.052734375,-347880.625,112275.15625
-322640.625,194038.484375,-301168.5,8123.6103515625,-347879.90625,112239.8828125
-322646.28125,194053.03125,-301160.875,8147.1845703125,-347886.53125,112238.59375
-322702.8125,194042.53125,-301150.53125,8153.0205078125,-347908.5625,112237.046875
-322728.25,194024.5625,-301150.625,8139.48291015625,-347918.21875,112226.484375
-322676.4375,194058.34375,-301106.625,8139.0595703125,-347888.78125,112250.765625
-322644.25,194082.28125,-301072.0,8130.01806640625,-347874.125,112260.5625
-322672.8125,194068.140625,-301123.5625,8092.4658203125,-347910.3125,112236.6953125
-322629.28125,194116.390625,-301097.25,8121.50439453125,-347905.8125,112255.71875
-322589.09375,194136.25,-301086.0625,8139.60546875,-347905.65625,112267.78125
-322593.59375,194091.0625,-301127.625,8113.3095703125,-347926.34375,112235.484375
-322582.9375,194111.21875,-301110.6875,8125.9794921875,-347915.9375,112232.984375
-322603.0,194084.34375,-301112.8125,8074.7822265625,-347934.9375,112208.515625
-322629.1875,194040.0625,-301138.5625,8026.0751953125,-347960.1875,112173.2265625
-322642.0,194049.765625,-301101.5625,8042.296875,-347952.4375,112174.5
-322629.3125,194064.453125,-301066.75,8060.96142578125,-347915.125,112181.515625
-322595.21875,194094.640625,-301075.53125,8075.1845703125,-347910.625,112191.234375
-322532.15625,194111.125,-301077.53125,8084.85205078125,-347926.375,112212.59375
-322430.53125,194150.09375,-301063.03125,8110.216796875,-347919.4375,112238.984375
-322473.8125,194200.40625,-301017.6875,8125.77734375,-347892.6875,112274.8359375
-322676.0,194163.21875,-301059.625,8110.9453125,-347890.625,112269.3984375
-322686.71875,194133.9375,-301094.0625,8130.939453125,-347859.0625,112269.125
-322689.25,194150.953125,-301079.40625,8128.22998046875,-347847.15625,112296.125
-322698.65625,194117.03125,-301122.65625,8094.88916015625,-347860.9375,112282.40625
-322616.03125,194121.453125,-301125.125,8075.75244140625,-347879.71875,112282.734375
-322625.3125,194173.5,-301099.5,8079.0712890625,-347863.8125,112318.875
-322662.71875,194158.875,-301116.71875,8104.478515625,-347838.125,112319.0390625
-322630.4375,194140.25,-301123.28125,8133.0283203125,-347818.6875,112315.265625
-322521.8125,194167.0,-301074.5625,8178.31982421875,-347762.5625,112345.75
-322490.53125,194202.78125,-301048.4375,8202.087890625,-347744.46875,112357.234375
-322528.1875,194170.40625,-301090.0625,8171.33203125,-347781.0,112336.03125
-322540.46875,194142.65625,-301120.15625,8159.5654296875,-347811.65625,112322.4765625
-322519.875,194145.1875,-301111.125,8161.8515625,-347813.34375,112329.75
-322540.4375,194122.28125,-301121.5,8148.99462890625,-347829.9375,112327.4609375
-322548.25,194145.90625,-301114.375,8170.9306640625,-347822.25,112351.1875
-322548.65625,194141.25,-301126.0625,8160.3681640625,-347836.3125,112340.9375
-322518.0,194148.015625,-301136.0,8167.630859375,-347831.71875,112342.3203125
-322505.625,194164.484375,-301141.1875,8183.2138671875,-347827.875,112376.78125
-322496.25,194200.78125,-301158.84375,8194.9765625,-347860.125,112402.96875
-322430.9375,194240.8125,-301124.125,8222.921875,-347818.1875,112438.703125
-322400.28125,194249.75,-301125.0,8207.6953125,-347795.1875,112438.859375
-322403.0625,194217.4375,-301146.8125,8176.0087890625,-347792.15625,112391.875
-322433.9375,194175.671875,-301147.6875,8134.1015625,-347800.5,112345.109375
-322437.25,194197.828125,-301131.5,8127.98095703125,-347823.5625,112335.28125
-322461.4375,194216.46875,-301109.65625,8125.3369140625,-347837.8125,112317.4765625
-322491.46875,194212.75,-301073.875,8121.6083984375,-347836.8125,112316.6015625
-322433.375,194274.21875,-301014.09375,8171.7880859375,-347768.78125,112388.1171875
-322426.15625,194286.515625,-301024.375,8188.9208984375,-347755.375,112413.140625
-322458.53125,194248.53125,-301047.90625,8188.6015625,-347784.25,112402.84375
-322441.375,194258.6875,-301035.40625,8193.8046875,-347777.6875,112426.734375
-322508.21875,194186.984375,-301076.5,8145.63037109375,-347821.4375,112360.140625
-322586.21875,194119.171875,-301126.875,8100.306640625,-347831.1875,112316.9765625
-322565.125,194129.625,-301122.09375,8082.87744140625,-347819.21875,112308.734375
-322582.125,194130.203125,-301115.9375,8080.0146484375,-347866.4375,112268.5
-322581.125,194140.140625,-301080.03125,8091.20849609375,-347885.9375,112278.453125
-322535.1875,194167.46875,-301015.40625,8099.25634765625,-347889.75,112293.234375
-322469.25,194165.640625,-301005.75,8087.794921875,-347902.9375,112294.296875
-322405.40625,194186.953125,-301001.125,8084.3369140625,-347895.09375,112284.578125
-322607.0625,194169.40625,-301032.40625,8080.17431640625,-347883.5,112256.2578125
-322694.4375,194149.453125,-301069.875,8062.70654296875,-347890.40625,112257.8515625
-322669.09375,194170.203125,-301060.0625,8088.43310546875,-347886.8125,112264.4765625
-322701.625,194162.78125,-301081.0,8086.97265625,-347888.9375,112265.84375
-322581.5625,194177.40625,-301086.75,8082.6171875,-347876.40625,112281.4765625
-322516.375,194224.953125,-301072.78125,8118.96728515625,-347851.3125,112306.421875
-322571.5,194232.8125,-301068.375,8111.69921875,-347879.6875,112290.8125
-322590.9375,194243.078125,-301045.75,8097.8837890625,-347890.9375,112297.90625
-322502.8125,194287.59375,-301008.40625,8117.75390625,-347847.6875,112321.3046875
-322502.625,194272.15625,-301015.875,8123.9951171875,-347815.78125,112314.296875
-322507.3125,194256.828125,-301030.6875,8128.4638671875,-347795.1875,112310.03125
-322481.8125,194263.578125,-301032.25,8151.1494140625,-347799.09375,112307.671875
-322472.125,194233.21875,-301055.9375,8131.7890625,-347835.4375,112287.8125
-322450.28125,194198.75,-301083.375,8093.0087890625,-347906.5625,112237.8984375
-322486.3125,194178.015625,-301120.40625,8087.6611328125,-347934.75,112222.890625
-322511.28125,194162.0625,-301128.875,8088.06640625,-347901.75,112231.65625
-322523.75,194140.78125,-301129.8125,8069.77392578125,-347915.5,112208.9140625
-322543.5,194124.46875,-301145.875,8060.95166015625,-347913.0625,112222.7265625
-322512.4375,194150.40625,-301137.4375,8073.43994140625,-347875.21875,112259.328125
-322495.65625,194160.625,-301136.3125,8079.8056640625,-347872.0625,112248.1328125
-322492.0,194154.0625,-301157.9375,8098.150390625,-347874.25,112256.0625
-322486.3125,194150.84375,-301154.71875,8126.40234375,-347885.625,112265.515625
-322542.875,194131.328125,-301158.3125,8148.3359375,-347894.90625,112286.1953125
-322568.875,194120.84375,-301154.75,8134.89453125,-347869.625,112285.6015625
-322559.5625,194136.703125,-301128.5,8137.5,-347873.5,112283.8359375
