FC6,C4,CP6,CP5,FC5,C3
-317158.90625,207613.828125,-287536.75,17416.666015625,-347180.75,140533.515625
-317156.8125,207637.453125,-287519.1875,17428.09765625,-347143.9375,140546.28125
-317150.75,207658.015625,-287495.4375,17420.779296875,-347142.625,140542.015625
-317135.625,207707.265625,-287452.1875,17420.70703125,-347145.78125,140542.5625
-317138.9375,207756.75,-287442.28125,17404.75,-347176.5625,140534.421875
-317161.0,207781.875,-287444.9375,17379.369140625,-347205.4375,140518.96875
-317140.90625,207798.5,-287424.875,17351.3984375,-347208.75,140506.5
-317130.6875,207799.125,-287412.03125,17332.80859375,-347206.25,140501.03125
-317114.4375,207820.078125,-287405.46875,17336.12109375,-347193.3125,140503.21875
-317063.59375,207854.46875,-287388.75,17342.57421875,-347168.78125,140500.09375
-317000.96875,207922.28125,-287348.9375,17382.271484375,-347139.21875,140540.8125
-316988.46875,207952.078125,-287338.3125,17401.505859375,-347130.59375,140555.71875
-316979.53125,207926.6875,-287330.625,17386.66796875,-347145.03125,140546.78125
-316981.875,207936.109375,-287305.0,17370.875,-347214.6875,140535.484375
-317019.1875,207957.46875,-287292.15625,17382.658203125,-347253.4375,140531.375
-317020.6875,207965.03125,-287277.5,17398.31640625,-347267.875,140518.296875
-316998.125,207990.5625,-287257.09375,17398.185546875,-347278.9375,140479.359375
-316989.53125,208004.5,-287263.25,17414.994140625,-347262.25,140459.203125
-316966.3125,207975.09375,-287290.875,17398.423828125,-347263.875,140411.5625
-316935.875,207977.703125,-287289.4375,17369.455078125,-347291.6875,140345.5
-316914.1875,208007.1875,-287257.5,17375.056640625,-347308.125,140339.90625
-316892.9375,208000.015625,-287244.3125,17355.4140625,-347294.40625,140338.78125
-316911.90625,207993.453125,-287248.0,17348.244140625,-347284.875,140322.15625
-316929.9375,208006.359375,-287246.65625,17363.94140625,-347238.875,140362.46875
-316980.0625,208000.78125,-287261.3125,17346.03125,-347224.5,140388.46875
-317021.875,208003.3125,-287279.09375,17321.6015625,-347242.125,140395.171875
-317003.0625,208016.59375,-287296.78125,17298.68359375,-347222.875,140421.296875
-316980.375,208030.953125,-287305.65625,17315.296875,-347190.0625,140455.296875
-316962.40625,208017.40625,-287324.0,17326.19140625,-347156.0,140473.640625
-316942.5625,207977.25,-287332.0,17333.96875,-347120.4375,140476.828125
-316954.8125,207950.40625,-287343.3125,17352.779296875,-347097.8125,140485.890625
-316968.875,207929.59375,-287339.53125,17347.794921875,-347101.625,140497.71875
-316971.0625,207923.34375,-287346.8125,17361.552734375,-347130.09375,140521.0
-316965.625,207947.5,-287345.78125,17403.287109375,-347108.96875,140543.890625
-317004.96875,207924.34375,-287359.15625,17414.23046875,-347062.03125,140541.515625
-317044.09375,207896.75,-287381.4375,17421.62890625,-347071.25,140522.578125
-317055.21875,207881.28125,-287397.25,17424.640625,-347080.25,140504.25
-317086.25,207827.125,-287442.6875,17396.73828125,-347131.625,140480.53125
-317092.375,207789.5625,-287460.3125,17359.3046875,-347188.5625,140472.03125
-317056.875,207769.46875,-287460.25,17340.19140625,-347179.9375,140463.34375
-317022.78125,207787.03125,-287401.65625,17373.263671875,-347150.875,140495.34375
-317049.1875,207790.015625,-287385.9375,17387.962890625,-347145.0,140518.453125
-317066.6875,207751.734375,-287398.3125,17385.78125,-347167.03125,140507.59375
-317068.3125,207732.609375,-287383.0,17395.55078125,-347170.15625,140506.265625
-317114.75,207688.03125,-287411.875,17379.6015625,-347193.40625,140466.875
-317149.125,207635.453125,-287438.15625,17372.3671875,-347206.125,140430.71875
-317166.03125,207602.875,-287430.375,17367.44921875,-347213.5625,140431.578125
-317199.375,207558.265625,-287448.03125,17360.40234375,-347239.34375,140429.40625
-317202.0625,207521.125,-287480.8125,17343.91015625,-347245.9375,140407.21875
-317170.0,207506.71875,-287484.6875,17328.166015625,-347269.75,140378.15625
-317140.6875,207538.34375,-287473.75,17330.35546875,-347310.75,140363.09375
-317130.625,207588.5625,-287469.25,17325.23046875,-347321.125,140352.828125
-317138.0,207634.828125,-287445.34375,17344.265625,-347308.875,140354.53125
-317125.75,207721.828125,-287396.6875,17373.59375,-347275.4375,140394.21875
-317148.5,207790.234375,-287368.375,17393.78515625,-347250.75,140422.484375
-317172.9375,207826.625,-287375.0625,17402.10546875,-347250.625,140436.859375
