FC6,C4,CP6,CP5,FC5,C3
-318091.5625,206998.34375,-288060.125,16610.5703125,-348029.25,140034.9375
-318075.5,206992.28125,-288080.0,16606.009765625,-348012.4375,140041.78125
-318107.75,206960.71875,-288116.4375,16587.77734375,-348030.875,140029.65625
-318143.28125,206958.9375,-288099.1875,16587.80859375,-348047.5625,140030.78125
-318160.5625,206984.65625,-288059.375,16591.58984375,-348053.4375,140041.15625
-318182.5,207016.375,-288036.53125,16607.837890625,-348025.0625,140050.109375
-318202.15625,207039.9375,-288014.625,16628.068359375,-347992.90625,140091.40625
-318222.125,206998.21875,-288049.5625,16630.16796875,-348002.40625,140072.328125
-318219.78125,206977.109375,-288075.28125,16607.921875,-348025.6875,140062.0
-318209.875,206971.0,-288071.78125,16567.78125,-348062.09375,140053.3125
-318181.875,206963.4375,-288068.40625,16557.595703125,-348063.5,140019.359375
-318152.1875,206970.25,-288056.625,16552.1875,-348043.6875,140028.390625
-318166.5625,206974.03125,-288040.34375,16563.1015625,-348055.625,140023.1875
-318174.125,206970.1875,-288032.5625,16586.37890625,-348050.875,140023.375
-318172.0,206956.09375,-288031.8125,16594.244140625,-348048.25,140012.234375
-318205.4375,206981.984375,-288033.6875,16601.2890625,-348064.4375,139993.78125
-318254.4375,206956.171875,-288036.3125,16608.98046875,-348064.0,139990.8125
-318240.625,206959.4375,-288022.875,16617.890625,-348037.6875,140004.75
-318227.75,206991.875,-288012.0,16631.40234375,-348052.4375,140000.765625
-318208.25,206980.96875,-288015.9375,16608.38671875,-348083.9375,139978.3125
-318153.15625,207012.390625,-288021.4375,16581.796875,-348098.40625,139945.21875
-318145.40625,207025.640625,-288025.40625,16564.666015625,-348164.875,139928.0625
-318142.40625,207011.15625,-288017.53125,16559.703125,-348199.53125,139943.765625
-318118.375,207013.6875,-288017.15625,16585.83984375,-348207.75,139960.25
-318110.9375,207011.3125,-288026.65625,16608.025390625,-348237.6875,139962.90625
-318128.0625,207022.46875,-288019.0625,16611.142578125,-348221.15625,139986.6875
-318154.84375,207021.828125,-288028.0,16593.64453125,-348206.6875,140007.15625
-318151.65625,207037.15625,-288023.9375,16587.203125,-348214.375,140009.75
-318149.40625,207040.03125,-288001.5625,16596.5703125,-348215.9375,140000.1875
-318120.0,207038.734375,-287997.75,16591.927734375,-348232.03125,139962.875
-318058.9375,207052.8125,-287990.1875,16607.181640625,-348223.46875,139952.78125
-318024.65625,207065.828125,-287995.9375,16613.666015625,-348189.46875,139956.34375
-318029.5625,207070.46875,-288015.6875,16579.287109375,-348176.46875,139971.5
-318054.5,207041.78125,-288035.625,16556.328125,-348146.375,139980.46875
-318061.40625,207033.96875,-288045.53125,16564.244140625,-348138.875,139979.3125
-318081.28125,207056.78125,-288006.4375,16595.4453125,-348110.0625,140016.3125
-318092.15625,207109.5625,-287954.75,16640.6640625,-348069.0625,140067.3125
-318090.5625,207125.03125,-287943.6875,16659.08984375,-348051.71875,140076.578125
-318108.1875,207090.984375,-287981.15625,16646.796875,-348064.84375,140046.96875
-318105.0,207089.3125,-288015.375,16644.04296875,-348091.78125,140042.28125
-318068.0625,207075.03125,-288044.0,16630.2421875,-348090.0625,140018.40625
-318041.5,207050.125,-288041.5625,16618.41015625,-348061.25,140021.25
-318046.5625,207064.890625,-288019.5,16609.126953125,-348019.5,140049.09375
-318061.3125,207035.9375,-288022.375,16596.134765625,-348043.65625,140002.34375
