FC6,C4,CP6,CP5,FC5,C3
-319286.6875,201632.84375,-293735.625,14235.9873046875,-345309.28125,126677.21875
-319299.625,201582.9375,-293764.6875,14224.771484375,-345303.375,126670.9140625
-319331.0625,201549.703125,-293780.25,14216.314453125,-345313.40625,126672.078125
-319347.125,201514.125,-293782.0,14223.037109375,-345307.5,126675.984375
-319369.875,201487.203125,-293795.9375,14229.634765625,-345306.5,126708.1171875
-319380.75,201487.8125,-293790.75,14278.921875,-345296.125,126734.578125
-319405.90625,201461.390625,-293783.375,14307.1884765625,-345294.6875,126743.515625
-319438.9375,201406.515625,-293812.78125,14301.916015625,-345314.125,126727.890625
-319462.21875,201386.96875,-293835.125,14308.11328125,-345318.6875,126709.0078125
-319468.9375,201377.5,-293842.28125,14290.7734375,-345324.71875,126678.5625
-319456.5,201381.828125,-293848.0625,14255.533203125,-345342.375,126662.21875
-319444.0625,201421.28125,-293824.78125,14264.453125,-345341.9375,126668.625
-319441.0625,201474.703125,-293804.5,14280.171875,-345359.96875,126678.125
-319451.375,201473.0625,-293787.0,14273.857421875,-345385.5625,126663.921875
-319441.65625,201507.125,-293767.09375,14306.416015625,-345357.78125,126684.859375
-319414.3125,201541.5625,-293745.40625,14322.779296875,-345343.53125,126705.4453125
-319395.125,201535.8125,-293747.0625,14309.142578125,-345349.90625,126668.078125
-319408.0625,201549.8125,-293747.875,14330.275390625,-345329.65625,126650.9765625
-319408.90625,201574.5,-293728.125,14342.0283203125,-345321.5625,126651.546875
-319385.625,201628.453125,-293722.375,14336.791015625,-345305.25,126651.671875
-319350.0625,201692.59375,-293674.0,14344.5888671875,-345291.125,126658.3828125
-319316.625,201725.65625,-293633.75,14316.8798828125,-345287.1875,126643.15625
-319300.625,201747.046875,-293623.4375,14297.6083984375,-345300.84375,126636.65625
-319299.625,201760.296875,-293607.40625,14298.0927734375,-345290.4375,126637.515625
-319271.0625,201767.03125,-293603.0625,14279.4111328125,-345299.6875,126615.3046875
-319241.25,201771.9375,-293621.1875,14254.8544921875,-345312.0,126609.0
-319241.4375,201764.15625,-293636.4375,14255.2607421875,-345291.65625,126611.65625
-319236.125,201773.4375,-293638.1875,14280.052734375,-345296.8125,126640.1171875
-319240.8125,201782.125,-293624.3125,14318.7265625,-345270.125,126678.2265625
-319236.1875,201806.328125,-293608.6875,14370.478515625,-345258.4375,126715.9140625
-319232.5,201798.15625,-293637.9375,14345.462890625,-345292.8125,126703.640625
-319235.96875,201749.828125,-293675.25,14302.5625,-345307.875,126663.1875
-319232.96875,201747.171875,-293677.0,14296.87890625,-345290.5625,126663.90625
-319233.90625,201742.5,-293686.5,14291.865234375,-345254.1875,126675.1875
-319223.125,201745.6875,-293685.65625,14311.4306640625,-345238.3125,126701.2265625
-319213.875,201759.03125,-293667.875,14321.908203125,-345215.3125,126704.6015625
-319232.03125,201756.1875,-293686.0625,14314.9111328125,-345179.375,126712.25
-319232.15625,201736.328125,-293698.8125,14308.998046875,-345174.78125,126727.0078125
-319212.375,201722.875,-293691.375,14285.84375,-345168.8125,126727.703125
-319183.875,201718.84375,-293695.59375,14268.734375,-345179.8125,126719.1796875
-319160.34375,201700.96875,-293703.78125,14248.7314453125,-345201.0625,126706.7265625
