FC6,C4,CP6,CP5,FC5,C3
-319835.65625,200259.140625,-295971.3125,13173.7001953125,-345513.9375,123195.5859375
-319843.4375,200247.703125,-295975.6875,13169.447265625,-345537.9375,123155.984375
-319869.8125,200263.03125,-295975.4375,13157.96484375,-345539.125,123139.359375
-319897.78125,200272.625,-295984.03125,13127.095703125,-345536.65625,123116.7265625
-319924.5625,200277.25,-295977.25,13122.8017578125,-345527.1875,123115.0625
-319943.09375,200283.09375,-295969.9375,13119.1689453125,-345539.53125,123133.453125
-319912.375,200288.625,-295975.4375,13120.998046875,-345572.4375,123105.890625
-319912.0,200301.03125,-295980.125,13135.126953125,-345602.4375,123066.734375
-319915.03125,200303.578125,-295992.8125,13121.455078125,-345599.75,123031.078125
-319877.40625,200301.921875,-296012.25,13080.9189453125,-345593.75,122960.90625
-319832.6875,200306.796875,-295973.4375,13076.2373046875,-345564.875,122957.375
-319851.9375,200298.515625,-295977.78125,13085.9638671875,-345554.875,122969.1875
-319887.5,200300.765625,-295994.1875,13089.5498046875,-345567.28125,122966.8515625
-319882.34375,200319.484375,-295975.84375,13104.31640625,-345578.9375,122983.2265625
-319934.09375,200299.28125,-295995.28125,13083.421875,-345600.125,122980.953125
-319935.25,200302.78125,-295995.0,13056.916015625,-345595.8125,122982.71875
-319916.8125,200290.640625,-295994.6875,13054.04296875,-345584.09375,123014.4453125
-319938.0,200271.328125,-296014.125,13050.45703125,-345574.375,123033.203125
-319937.6875,200268.1875,-296008.25,13071.19140625,-345552.125,123047.953125
-319914.5,200256.0625,-296014.65625,13095.1064453125,-345528.28125,123067.046875
-319903.40625,200257.328125,-296033.96875,13105.8310546875,-345545.9375,123086.3359375
-319910.09375,200255.5,-296014.9375,13106.587890625,-345550.5,123098.7109375
-319923.5625,200260.8125,-296010.15625,13115.783203125,-345567.15625,123102.3984375
-319937.1875,200258.375,-296034.53125,13143.3125,-345584.625,123116.0625
-319949.4375,200256.90625,-296009.5,13174.439453125,-345555.125,123143.609375
-319986.75,200251.8125,-296014.90625,13176.150390625,-345548.15625,123137.75
-320015.375,200246.03125,-296046.125,13152.65234375,-345560.1875,123138.0078125
-319983.25,200242.8125,-296034.125,13136.16015625,-345521.25,123146.7109375
-319950.5,200250.90625,-296044.40625,13140.025390625,-345495.5625,123143.765625
-319904.4375,200288.8125,-296022.65625,13164.5595703125,-345478.8125,123166.53125
-319865.15625,200272.625,-296028.125,13170.3798828125,-345496.03125,123167.6015625
-319885.78125,200268.71875,-296019.4375,13158.970703125,-345540.90625,123157.6875
-319887.59375,200282.78125,-295980.96875,13184.078125,-345519.875,123164.203125
-319883.125,200267.5625,-295964.28125,13212.63671875,-345488.375,123183.1015625
-319908.5,200301.140625,-295928.6875,13275.19921875,-345437.875,123225.765625
-319928.28125,200323.8125,-295945.25,13272.4052734375,-345417.4375,123254.921875
-319927.75,200282.21875,-295994.4375,13212.853515625,-345451.0625,123254.03125
-319903.5625,200293.515625,-296006.40625,13229.7041015625,-345460.96875,123270.6328125
-319877.5,200317.21875,-296006.8125,13262.453125,-345467.25,123287.1328125
-319828.6875,200318.0,-295982.9375,13288.66015625,-345437.0,123293.1953125
-319815.65625,200328.84375,-295953.875,13297.333984375,-345430.25,123287.359375
-319835.9375,200317.28125,-295944.3125,13276.349609375,-345447.375,123290.578125
-319858.84375,200299.96875,-295947.78125,13239.220703125,-345454.5625,123284.75
-319896.1875,200319.34375,-295942.8125,13261.6640625,-345473.6875,123266.671875
-319930.8125,200335.578125,-295920.1875,13283.001953125,-345477.21875,123253.046875
-319950.4375,200335.875,-295930.375,13275.5224609375,-345485.9375,123243.671875
-319936.8125,200332.515625,-295931.3125,13277.408203125,-345475.625,123228.34375
-319927.625,200322.0625,-295933.125,13261.669921875,-345468.8125,123222.6328125
-319918.125,200325.109375,-295948.875,13240.2939453125,-345476.4375,123224.4140625
-319897.90625,200293.9375,-295964.9375,13225.263671875,-345459.1875,123184.8125
-319871.5625,200271.375,-295965.28125,13234.095703125,-345434.4375,123166.203125
-319905.5,200267.375,-295963.5625,13242.8544921875,-345469.0625,123160.828125
-319928.375,200260.59375,-295963.03125,13254.0498046875,-345494.625,123155.6328125
-319956.375,200260.609375,-295953.53125,13270.130859375,-345509.0,123159.46875
-320001.8125,200267.03125,-295954.875,13259.84765625,-345538.625,123152.171875
-320021.5,200222.5,-295977.25,13222.859375,-345549.0,123117.96875
-320036.875,200201.1875,-296026.6875,13207.416015625,-345564.9375,123093.015625
-320038.3125,200231.5625,-296046.0625,13181.6142578125,-345579.15625,123080.59375
-320018.375,200225.1875,-296028.5,13147.279296875,-345582.3125,123049.15625
-319963.03125,200249.34375,-296010.15625,13121.70703125,-345601.875,123027.359375
-319928.0,200248.3125,-296009.0,13090.322265625,-345614.625,122991.5
-319919.9375,200256.46875,-295991.84375,13076.193359375,-345624.625,122943.5625
-319923.625,200291.125,-295988.875,13068.421875,-345645.0,122941.296875
-319925.4375,200314.015625,-295970.5,13068.95703125,-345636.71875,122958.6328125
-319930.625,200343.3125,-295947.3125,13058.25,-345606.90625,122980.828125
-319941.03125,200355.0,-295953.5625,13056.68359375,-345583.9375,123016.1640625
-319924.9375,200366.8125,-295968.375,13070.333984375,-345562.25,123015.6640625
-319930.5625,200366.453125,-295992.0625,13067.736328125,-345538.5625,123019.984375
-319944.90625,200342.609375,-296008.375,13076.71875,-345550.40625,123008.34375
-319906.5,200325.0,-296019.3125,13078.294921875,-345585.3125,123012.515625
-319911.6875,200314.328125,-296018.5625,13077.591796875,-345609.53125,123016.3515625
-319951.1875,200288.65625,-296015.375,13111.2177734375,-345630.90625,122999.6953125
-319967.1875,200269.96875,-296007.78125,13156.15234375,-345608.21875,123027.015625
-320014.8125,200265.5625,-296004.0,13182.107421875,-345591.25,123036.9765625
-320045.5,200275.75,-295985.71875,13218.876953125,-345581.125,123018.8671875
-320057.75,200269.6875,-295991.6875,13230.494140625,-345575.9375,123011.2890625
-320079.65625,200251.71875,-296013.375,13186.884765625,-345625.90625,122980.796875
-320104.875,200224.375,-296020.1875,13156.8359375,-345641.875,122968.484375
-320112.78125,200179.75,-296069.125,13124.353515625,-345659.375,122989.5234375
-320075.75,200173.375,-296080.28125,13117.912109375,-345665.65625,123003.765625
-320065.5,200176.40625,-296058.21875,13124.4951171875,-345642.9375,123023.75
-320077.9375,200176.03125,-296097.5,13149.576171875,-345661.15625,123025.6015625
-320093.1875,200171.375,-296106.4375,13170.705078125,-345668.90625,123042.6015625
-320112.3125,200156.84375,-296104.5625,13181.2265625,-345628.40625,123109.75
-320133.875,200152.65625,-296115.5625,13214.87109375,-345585.25,123165.59375
-320144.6875,200123.78125,-296122.8125,13221.96484375,-345543.75,123175.8671875
-320142.28125,200090.296875,-296144.1875,13211.498046875,-345517.9375,123189.453125
-320121.625,200110.609375,-296138.03125,13225.880859375,-345509.875,123194.171875
-320071.34375,200150.3125,-296123.75,13232.478515625,-345506.6875,123210.1484375
-320008.125,200175.28125,-296084.15625,13244.6083984375,-345503.34375,123251.390625
-319981.125,200205.578125,-296060.65625,13242.990234375,-345494.625,123267.875
-319981.09375,200207.640625,-296048.625,13227.259765625,-345498.125,123271.359375
-319988.5,200207.34375,-296029.0625,13232.736328125,-345498.0625,123262.1640625
-319973.6875,200231.4375,-295988.375,13246.58203125,-345483.0,123269.203125
-319950.25,200270.71875,-295949.90625,13268.248046875,-345458.0,123286.265625
-319949.8125,200301.140625,-295960.6875,13259.576171875,-345445.5,123280.40625
-319934.625,200294.21875,-295976.46875,13238.357421875,-345455.0625,123252.71875
-319932.0625,200282.34375,-295981.0625,13237.1796875,-345468.5625,123255.3828125
-319939.0,200292.40625,-295979.0625,13250.9423828125,-345480.78125,123275.6328125
-319899.5,200292.15625,-295954.125,13252.419921875,-345492.625,123289.5625
-319854.15625,200306.5625,-295941.375,13236.955078125,-345498.5,123282.2265625
-319846.28125,200304.75,-295934.6875,13217.66015625,-345470.65625,123257.5
-319855.8125,200290.421875,-295930.90625,13179.6015625,-345451.0625,123244.4296875
-319874.625,200267.03125,-295921.4375,13173.478515625,-345452.625,123229.15625
-319941.5625,200248.34375,-295943.46875,13168.3759765625,-345471.65625,123198.015625
-319998.4375,200238.421875,-295992.84375,13153.62890625,-345516.3125,123173.0234375
-319985.6875,200223.765625,-296022.5,13157.740234375,-345535.40625,123145.5
-319990.6875,200220.15625,-296042.5,13151.419921875,-345555.40625,123132.75
-319972.75,200209.5625,-295999.875,13125.888671875,-345576.5625,123132.078125
-319909.1875,200262.6875,-295977.25,13111.263671875,-345574.53125,123114.890625
-319849.0,200305.03125,-295946.9375,13102.4853515625,-345574.3125,123125.59375
