FC6,C4,CP6,CP5,FC5,C3
-319396.75,200639.765625,-295345.875,13577.033203125,-345266.65625,123835.8828125
-319389.3125,200652.46875,-295322.375,13585.35546875,-345268.9375,123827.65625
-319387.1875,200657.40625,-295294.5625,13630.3359375,-345267.4375,123823.84375
-319383.9375,200680.765625,-295262.90625,13650.658203125,-345279.125,123827.453125
-319390.5,200685.15625,-295251.40625,13636.123046875,-345293.96875,123825.9609375
-319411.5,200674.984375,-295259.5,13633.486328125,-345293.8125,123836.8125
-319406.5625,200668.21875,-295281.4375,13614.947265625,-345294.9375,123840.703125
-319392.0625,200634.03125,-295321.8125,13579.62109375,-345315.375,123798.765625
-319379.0625,200625.5,-295322.375,13587.701171875,-345335.03125,123767.6953125
-319377.34375,200624.75,-295306.3125,13582.728515625,-345352.0,123732.46875
-319399.0,200618.3125,-295320.375,13556.8125,-345352.125,123700.4765625
-319430.75,200642.59375,-295301.1875,13550.689453125,-345331.875,123713.8515625
-319451.65625,200692.6875,-295260.625,13580.033203125,-345336.8125,123715.8125
-319467.625,200735.375,-295232.625,13610.23828125,-345337.0625,123729.578125
-319473.5625,200729.78125,-295242.375,13590.466796875,-345347.4375,123730.6484375
-319444.625,200752.9375,-295256.8125,13590.6220703125,-345355.3125,123741.296875
-319407.59375,200801.1875,-295264.0,13618.8828125,-345343.21875,123755.578125
-319371.375,200807.34375,-295261.8125,13626.44140625,-345351.53125,123733.671875
-319322.40625,200836.296875,-295230.28125,13612.9384765625,-345357.09375,123721.4609375
-319294.75,200865.078125,-295182.4375,13625.6396484375,-345369.34375,123749.015625
-319290.125,200857.59375,-295152.5625,13635.1767578125,-345370.9375,123761.109375
-319273.0,200878.75,-295146.53125,13626.234375,-345364.46875,123766.890625
-319292.6875,200908.171875,-295131.3125,13635.908203125,-345351.1875,123792.3515625
-319338.34375,200911.5,-295146.3125,13626.91796875,-345363.03125,123778.828125
-319342.4375,200901.78125,-295188.5625,13623.8564453125,-345395.15625,123761.25
