FC6,C4,CP6,CP5,FC5,C3
-317633.5625,207156.765625,-287807.5625,16777.56640625,-347367.375,139054.125
-317638.25,207166.40625,-287856.625,16756.87890625,-347366.03125,139041.65625
-317609.0625,207153.71875,-287883.28125,16717.314453125,-347342.40625,139019.03125
-317597.1875,207089.9375,-287913.9375,16677.05859375,-347352.40625,138980.21875
-317595.5625,207062.328125,-287916.125,16655.99609375,-347396.15625,138937.53125
-317622.5625,207052.71875,-287914.8125,16642.708984375,-347432.65625,138896.46875
-317639.6875,207066.53125,-287906.625,16644.251953125,-347452.0625,138891.125
-317616.65625,207125.515625,-287862.5625,16677.794921875,-347407.375,138913.8125
-317601.6875,207149.75,-287830.0,16716.5703125,-347361.75,138942.9375
-317603.28125,207142.5,-287834.875,16729.017578125,-347352.40625,138960.78125
-317627.9375,207126.875,-287867.84375,16729.28125,-347365.25,138947.34375
-317640.09375,207093.078125,-287918.15625,16704.12109375,-347377.8125,138930.6875
-317631.1875,207067.5,-287939.03125,16659.404296875,-347392.4375,138931.71875
-317585.03125,207058.671875,-287931.84375,16654.77734375,-347423.875,138926.65625
-317559.4375,207090.625,-287900.375,16666.78125,-347422.125,138935.96875
-317561.90625,207077.5,-287861.125,16681.6015625,-347395.0,138928.0625
-317565.09375,207072.171875,-287849.84375,16698.890625,-347372.09375,138922.96875
-317588.53125,207071.140625,-287870.09375,16711.1796875,-347351.1875,138927.65625
-317625.59375,207042.921875,-287887.78125,16718.1171875,-347358.5,138948.03125
-317634.53125,207057.359375,-287922.15625,16708.970703125,-347378.375,138972.75
-317604.28125,207085.203125,-287940.5,16731.640625,-347364.65625,138996.09375
-317595.15625,207092.0,-287941.5,16748.728515625,-347345.0,139026.9375
-317590.875,207067.8125,-287957.125,16737.328125,-347341.75,139025.234375
-317574.5,207076.75,-287966.5625,16739.005859375,-347336.0,139027.5
-317563.90625,207069.140625,-287960.40625,16733.361328125,-347322.8125,139030.6875
-317567.1875,207072.171875,-287923.75,16740.36328125,-347298.0,139033.34375
-317568.625,207077.375,-287924.3125,16739.41015625,-347291.875,139028.578125
-317580.78125,207059.0,-287908.6875,16753.771484375,-347285.8125,139033.6875
-317630.96875,207059.6875,-287916.75,16753.76171875,-347293.28125,139043.71875
-317635.28125,207075.390625,-287928.0625,16771.314453125,-347295.625,139041.5625
-317592.46875,207105.84375,-287916.78125,16781.95703125,-347275.25,139033.6875
-317555.96875,207119.8125,-287901.375,16785.048828125,-347271.8125,139024.8125
-317513.5625,207116.15625,-287897.4375,16790.1328125,-347292.5625,139009.359375
-317495.5,207106.65625,-287909.875,16742.3671875,-347345.5,138973.765625
-317502.40625,207092.71875,-287895.3125,16717.208984375,-347393.125,138960.71875
-317512.40625,207071.1875,-287891.5625,16698.32421875,-347400.40625,138940.109375
-317514.5625,207076.09375,-287882.4375,16698.3671875,-347422.09375,138927.59375
-317536.03125,207104.9375,-287858.59375,16727.56640625,-347411.15625,138944.125
-317544.625,207098.6875,-287853.65625,16723.38671875,-347388.59375,138946.15625
-317567.0625,207096.5,-287871.6875,16683.67578125,-347433.3125,138927.75
-317576.65625,207117.265625,-287847.125,16698.1640625,-347432.3125,138919.5625
-317546.125,207114.40625,-287835.03125,16719.025390625,-347411.0625,138914.75
-317521.09375,207118.828125,-287857.34375,16734.806640625,-347427.5,138893.03125
-317493.59375,207114.890625,-287862.75,16748.169921875,-347449.25,138885.65625
-317496.9375,207109.9375,-287876.15625,16742.103515625,-347455.375,138880.09375
-317497.5,207092.0625,-287893.0,16713.44140625,-347456.78125,138843.3125
-317511.8125,207064.390625,-287887.5625,16691.19140625,-347447.9375,138839.75
-317534.0625,207062.9375,-287889.71875,16694.51171875,-347395.3125,138875.40625
-317537.65625,207068.921875,-287863.40625,16692.93359375,-347345.4375,138910.03125
-317568.3125,207061.640625,-287863.65625,16679.142578125,-347361.5,138914.75
-317576.15625,207057.0,-287859.25,16665.369140625,-347387.125,138916.21875
-317543.0625,207073.25,-287845.59375,16662.19140625,-347397.75,138913.8125
-317517.3125,207080.671875,-287851.34375,16657.76953125,-347399.375,138895.9375
-317503.6875,207050.46875,-287864.75,16646.671875,-347396.5625,138896.84375
-317505.6875,207045.6875,-287858.40625,16652.31640625,-347365.4375,138904.375
-317508.53125,207066.59375,-287823.1875,16669.435546875,-347352.75,138917.625
-317527.46875,207048.328125,-287837.6875,16665.314453125,-347394.1875,138920.34375
-317551.34375,207041.21875,-287839.96875,16658.873046875,-347396.6875,138922.59375
-317582.4375,207054.9375,-287832.375,16669.314453125,-347371.5,138930.09375
-317609.8125,207037.59375,-287840.125,16680.169921875,-347362.0625,138906.5625
-317599.6875,207035.9375,-287834.375,16685.373046875,-347357.09375,138909.03125
-317568.09375,207059.625,-287819.28125,16686.587890625,-347344.625,138920.890625
-317544.53125,207053.84375,-287840.0,16677.658203125,-347359.53125,138911.046875
-317514.3125,207063.1875,-287862.3125,16663.66015625,-347377.6875,138913.046875
-317491.5,207051.6875,-287857.09375,16650.6015625,-347377.9375,138902.890625
-317509.0625,207032.71875,-287868.5625,16655.6640625,-347396.90625,138911.71875
-317483.6875,207048.21875,-287866.875,16667.646484375,-347383.1875,138923.578125
-317474.4375,207062.46875,-287845.75,16695.037109375,-347350.84375,138936.3125
-317501.25,207089.09375,-287838.4375,16706.16796875,-347333.8125,138938.40625
-317496.8125,207116.484375,-287847.4375,16707.921875,-347339.78125,138950.453125
-317479.1875,207140.71875,-287845.09375,16714.7734375,-347339.9375,138963.59375
-317476.15625,207155.65625,-287854.125,16704.759765625,-347342.84375,138979.046875
-317481.3125,207145.4375,-287890.125,16683.4765625,-347354.8125,138993.59375
-317465.9375,207147.25,-287890.375,16678.619140625,-347356.4375,138984.84375
-317440.1875,207136.15625,-287850.375,16711.517578125,-347356.75,138995.1875
-317431.625,207140.40625,-287853.625,16736.7578125,-347355.8125,139010.765625
-317417.71875,207155.75,-287841.46875,16744.14453125,-347350.03125,139041.375
-317421.125,207153.6875,-287814.3125,16762.626953125,-347343.15625,139040.40625
-317459.625,207153.28125,-287816.0,16752.0859375,-347351.71875,139007.578125
-317499.8125,207126.765625,-287828.25,16726.05078125,-347391.9375,138977.0
