FC6,C4,CP6,CP5,FC5,C3
-319592.125,200697.46875,-295072.0625,13668.3125,-345747.3125,124403.671875
-319559.15625,200742.265625,-295049.3125,13679.8916015625,-345735.4375,124419.2578125
-319575.90625,200776.078125,-295067.90625,13684.615234375,-345734.5,124422.953125
-319586.5625,200827.125,-295030.53125,13687.6552734375,-345721.6875,124452.796875
-319533.3125,200900.90625,-294984.1875,13699.419921875,-345707.84375,124474.7265625
-319501.8125,200937.265625,-294954.1875,13715.4501953125,-345687.4375,124471.765625
-319466.4375,200972.90625,-294922.40625,13745.28125,-345665.78125,124494.625
-319439.625,200971.25,-294949.28125,13765.62109375,-345671.6875,124490.1015625
-319444.75,200948.34375,-294973.4375,13742.1240234375,-345697.3125,124478.046875
-319459.0,200915.625,-294997.0,13718.5751953125,-345697.75,124473.40625
-319469.0,200881.265625,-294998.15625,13724.2890625,-345698.8125,124459.3203125
-319478.03125,200869.125,-294987.15625,13725.453125,-345703.40625,124465.203125
-319530.34375,200854.375,-294993.9375,13714.3251953125,-345688.875,124473.484375
-319559.1875,200875.28125,-295002.53125,13723.2265625,-345693.9375,124475.7578125
-319566.75,200889.0625,-295008.15625,13736.06640625,-345710.0625,124482.453125
-319563.625,200899.53125,-295006.8125,13726.8056640625,-345692.0625,124495.125
-319558.96875,200902.03125,-295016.375,13703.31640625,-345656.8125,124509.09375
-319549.875,200887.40625,-295020.09375,13702.1796875,-345667.46875,124521.6796875
-319532.6875,200884.59375,-295011.75,13717.75390625,-345666.125,124547.9921875
-319518.6875,200884.59375,-295015.625,13740.830078125,-345652.5,124582.8046875
-319499.40625,200892.703125,-294984.9375,13770.958984375,-345624.5,124592.6015625
-319484.46875,200910.78125,-294960.625,13790.0263671875,-345580.6875,124616.578125
-319518.25,200926.875,-294946.0625,13796.763671875,-345567.0,124618.7890625
-319543.75,200917.46875,-294952.03125,13788.48046875,-345557.8125,124591.125
-319516.5,200898.8125,-294974.3125,13780.7265625,-345564.09375,124590.6640625
-319489.9375,200893.5,-294962.875,13772.02734375,-345561.625,124609.375
-319459.84375,200897.40625,-294957.0625,13753.5146484375,-345551.6875,124626.4140625
-319442.65625,200933.8125,-294942.875,13784.8486328125,-345545.84375,124646.8125
-319425.375,200976.75,-294927.625,13837.0595703125,-345535.59375,124674.625
-319438.625,200956.515625,-294943.6875,13835.095703125,-345539.125,124669.1484375
-319449.96875,200917.875,-294983.3125,13824.6455078125,-345524.875,124666.1640625
-319441.125,200920.875,-294987.375,13832.12109375,-345508.0625,124676.421875
-319460.125,200921.96875,-294983.09375,13852.095703125,-345483.125,124690.96875
-319461.0625,200930.0,-294971.625,13882.7861328125,-345439.65625,124741.5859375
-319440.0625,200928.578125,-294990.6875,13896.2109375,-345414.125,124789.1875
-319449.46875,200896.15625,-295027.15625,13858.2841796875,-345432.25,124773.484375
-319458.125,200837.0625,-295062.0625,13826.11328125,-345446.625,124739.2109375
-319438.8125,200770.6875,-295105.53125,13801.046875,-345457.8125,124712.703125
-319424.0625,200740.390625,-295088.65625,13789.2548828125,-345471.5,124688.484375
-319426.46875,200715.625,-295086.3125,13811.0673828125,-345487.5,124697.8828125
-319432.5625,200697.96875,-295092.125,13827.642578125,-345512.59375,124704.015625
-319438.875,200678.78125,-295081.0,13823.7001953125,-345534.96875,124682.1640625
-319424.375,200674.96875,-295090.03125,13832.501953125,-345529.90625,124659.828125
