FC6,C4,CP6,CP5,FC5,C3
-318549.1875,203858.140625,-290429.9375,15034.84375,-345349.96875,130764.65625
-318584.75,203847.25,-290434.375,15048.2744140625,-345357.875,130761.7578125
-318593.3125,203894.0,-290404.125,15075.912109375,-345340.5625,130806.078125
-318576.1875,203925.46875,-290382.6875,15101.8671875,-345333.875,130832.53125
-318571.0,203932.84375,-290376.8125,15083.0673828125,-345352.09375,130824.9375
-318582.5,203908.515625,-290402.59375,15048.25,-345380.34375,130803.234375
-318564.65625,203899.296875,-290411.125,15022.439453125,-345413.3125,130777.8203125
-318564.0625,203864.375,-290406.75,15021.232421875,-345404.1875,130767.9375
-318544.875,203836.71875,-290392.5625,15060.087890625,-345369.3125,130762.6875
-318553.4375,203838.125,-290373.375,15091.98046875,-345366.4375,130772.5546875
-318589.1875,203816.90625,-290385.78125,15116.873046875,-345358.3125,130769.03125
-318607.875,203829.375,-290397.75,15117.6953125,-345363.53125,130771.8828125
-318660.53125,203814.40625,-290406.1875,15124.462890625,-345383.59375,130784.8125
-318693.3125,203796.375,-290414.71875,15131.130859375,-345360.4375,130776.53125
-318672.4375,203812.4375,-290398.65625,15143.80859375,-345330.90625,130787.5625
-318672.5625,203799.953125,-290409.65625,15145.01171875,-345334.625,130765.0
-318678.78125,203760.25,-290459.6875,15105.4150390625,-345341.03125,130741.65625
-318651.09375,203731.65625,-290494.0,15074.046875,-345368.75,130728.75
-318663.28125,203705.6875,-290509.9375,15054.798828125,-345411.375,130713.3515625
-318710.8125,203687.25,-290515.1875,15066.85546875,-345429.0,130735.984375
-318712.5625,203706.71875,-290502.8125,15108.029296875,-345415.0,130760.359375
-318732.9375,203707.96875,-290489.0,15110.169921875,-345414.90625,130763.5625
-318770.28125,203695.875,-290498.3125,15096.759765625,-345417.375,130778.59375
-318754.65625,203726.71875,-290491.28125,15091.455078125,-345389.1875,130795.171875
-318723.9375,203776.0,-290462.125,15092.24609375,-345382.6875,130795.1171875
-318710.40625,203789.75,-290442.5625,15095.6767578125,-345399.84375,130782.6640625
-318681.3125,203804.78125,-290439.5625,15095.291015625,-345395.03125,130783.21875
-318628.625,203803.515625,-290440.125,15098.228515625,-345399.53125,130780.75
-318626.4375,203798.859375,-290439.1875,15078.974609375,-345414.75,130781.640625
-318633.34375,203801.671875,-290429.75,15088.6328125,-345382.75,130788.0390625
-318620.1875,203776.5625,-290430.375,15105.962890625,-345351.3125,130790.0546875
-318624.1875,203764.40625,-290420.65625,15107.7705078125,-345331.78125,130811.1875
-318639.0,203771.765625,-290402.8125,15144.8984375,-345330.0,130816.1640625
-318649.15625,203770.078125,-290430.90625,15157.59765625,-345314.40625,130813.859375
-318641.90625,203781.9375,-290441.5,15161.30859375,-345316.90625,130802.8671875
-318632.90625,203800.125,-290433.875,15178.119140625,-345327.0625,130781.7890625
-318628.1875,203759.875,-290451.875,15154.662109375,-345320.3125,130765.03125
-318596.84375,203760.875,-290414.8125,15149.970703125,-345305.3125,130767.25
-318600.9375,203791.703125,-290395.03125,15140.38671875,-345303.875,130770.203125
-318616.96875,203773.078125,-290398.09375,15099.43359375,-345367.0625,130752.1484375
-318617.6875,203756.8125,-290376.6875,15094.6044921875,-345390.84375,130754.5390625
-318604.3125,203755.78125,-290373.9375,15086.673828125,-345392.8125,130775.390625
-318616.03125,203742.96875,-290372.9375,15079.3720703125,-345386.5,130779.65625
-318618.0625,203731.03125,-290379.0,15096.771484375,-345373.5,130766.9296875
-318570.75,203769.34375,-290377.25,15121.9736328125,-345363.125,130762.8125
-318576.5,203781.84375,-290379.875,15124.94140625,-345375.625,130739.7578125
-318578.09375,203779.75,-290366.125,15130.8515625,-345397.1875,130729.1875
-318565.78125,203794.234375,-290367.8125,15109.205078125,-345401.625,130720.7578125
-318575.0625,203781.75,-290397.0625,15100.4892578125,-345422.125,130699.390625
-318588.3125,203758.21875,-290427.625,15085.7490234375,-345430.3125,130684.46875
-318568.15625,203731.46875,-290426.1875,15066.265625,-345447.25,130673.828125
-318545.3125,203747.46875,-290415.15625,15075.61328125,-345401.0,130694.203125
-318567.5625,203761.0625,-290409.9375,15062.6337890625,-345331.875,130712.015625
-318573.25,203752.953125,-290399.65625,15050.2998046875,-345306.125,130735.0625
-318569.28125,203763.34375,-290419.5625,15024.779296875,-345307.8125,130732.8515625
-318580.125,203757.078125,-290444.1875,15026.9765625,-345321.1875,130732.328125
-318541.34375,203767.84375,-290441.5625,15032.3828125,-345344.5625,130729.9375
-318477.0625,203799.46875,-290401.25,15032.8798828125,-345342.25,130738.1015625
-318467.53125,203835.4375,-290373.375,15071.3955078125,-345305.3125,130767.734375
-318474.6875,203841.59375,-290354.15625,15089.1875,-345319.3125,130777.875
-318482.3125,203826.640625,-290336.84375,15083.982421875,-345326.8125,130774.8203125
-318520.25,203805.3125,-290334.3125,15107.4345703125,-345328.0,130757.109375
-318532.65625,203793.34375,-290328.8125,15122.173828125,-345321.59375,130754.7265625
-318544.40625,203805.40625,-290303.0625,15120.861328125,-345326.875,130764.3984375
-318539.9375,203815.5,-290290.78125,15134.1201171875,-345349.5,130773.140625
-318529.1875,203838.65625,-290296.6875,15142.6533203125,-345383.875,130783.890625
-318506.625,203839.828125,-290307.125,15139.6845703125,-345399.625,130767.265625
-318453.4375,203845.875,-290312.78125,15135.3623046875,-345389.25,130755.1640625
-318440.375,203858.90625,-290321.40625,15131.009765625,-345386.3125,130758.671875
-318451.4375,203862.6875,-290329.6875,15143.333984375,-345372.40625,130777.453125
-318465.40625,203859.640625,-290327.1875,15146.240234375,-345370.875,130806.890625
-318481.9375,203853.359375,-290335.5625,15137.69921875,-345371.90625,130823.5703125
-318506.5625,203841.359375,-290317.9375,15168.25390625,-345351.0,130861.2265625
-318539.625,203854.25,-290312.8125,15192.7587890625,-345341.6875,130896.203125
-318544.53125,203868.4375,-290313.8125,15203.775390625,-345334.25,130901.6875
-318562.53125,203855.953125,-290318.78125,15221.578125,-345332.25,130896.171875
-318577.90625,203815.453125,-290344.4375,15203.7734375,-345348.0,130891.828125
-318543.125,203804.453125,-290341.46875,15181.046875,-345348.53125,130885.109375
-318551.125,203795.6875,-290344.9375,15172.46875,-345354.375,130872.75
-318585.9375,203765.8125,-290350.5,15173.8017578125,-345349.28125,130859.5
-318601.28125,203756.40625,-290335.0625,15172.2314453125,-345342.5625,130851.734375
-318624.1875,203743.125,-290322.6875,15170.4033203125,-345315.0625,130838.21875
-318650.375,203732.140625,-290344.03125,15177.48046875,-345305.75,130830.1328125
-318672.03125,203708.46875,-290340.90625,15169.732421875,-345328.0,130842.265625
-318658.28125,203719.625,-290338.5,15153.8759765625,-345332.6875,130819.125
-318640.375,203712.34375,-290360.375,15138.640625,-345367.1875,130789.828125
-318624.46875,203697.09375,-290361.125,15124.0556640625,-345410.0,130785.875
-318587.03125,203717.515625,-290351.8125,15122.931640625,-345418.0625,130774.9453125
-318579.1875,203751.625,-290353.125,15156.533203125,-345428.625,130780.25
-318578.6875,203772.25,-290309.5625,15186.8056640625,-345404.125,130797.25
-318567.5625,203792.703125,-290257.125,15205.431640625,-345375.40625,130820.5625
-318577.875,203800.625,-290269.5625,15207.912109375,-345367.25,130819.65625
-318623.1875,203783.765625,-290295.34375,15180.671875,-345369.90625,130796.734375
-318647.875,203785.1875,-290304.0625,15182.0166015625,-345386.0625,130795.8984375
-318607.875,203836.328125,-290280.96875,15231.87890625,-345372.5,130845.46875
-318579.28125,203860.6875,-290267.03125,15234.22265625,-345341.03125,130874.90625
-318554.25,203836.890625,-290277.03125,15181.0283203125,-345324.53125,130860.9765625
-318513.625,203828.953125,-290285.0625,15174.0419921875,-345313.25,130860.546875
