FC6,C4,CP6,CP5,FC5,C3
-318977.09375,204027.765625,-289740.96875,15333.4013671875,-345686.8125,132506.9375
-319006.125,204045.0,-289740.0625,15315.9658203125,-345672.71875,132493.5
-319004.34375,204094.5,-289717.1875,15317.5439453125,-345670.4375,132512.828125
-318975.59375,204144.96875,-289677.125,15307.791015625,-345704.3125,132515.71875
-318971.03125,204170.703125,-289684.875,15260.021484375,-345745.90625,132478.875
-318956.5625,204197.0625,-289679.8125,15235.0068359375,-345747.15625,132458.203125
-318893.4375,204234.5,-289667.0625,15249.470703125,-345741.15625,132451.65625
-318850.875,204253.5,-289626.03125,15251.166015625,-345720.9375,132469.21875
-318845.0625,204286.4375,-289601.90625,15272.2890625,-345698.6875,132482.84375
-318806.9375,204351.890625,-289552.53125,15312.193359375,-345663.4375,132524.96875
-318835.4375,204384.953125,-289507.4375,15316.271484375,-345665.125,132531.734375
-318885.5625,204397.9375,-289503.0625,15315.099609375,-345681.8125,132508.78125
-318878.75,204383.03125,-289525.3125,15290.748046875,-345728.9375,132483.8125
-318868.4375,204385.3125,-289544.875,15255.5078125,-345753.5625,132435.875
-318852.90625,204361.71875,-289568.375,15196.2705078125,-345753.1875,132382.953125
-318834.21875,204342.46875,-289601.9375,15147.0283203125,-345765.34375,132328.1875
-318784.46875,204380.453125,-289578.875,15140.361328125,-345758.875,132314.859375
-318752.3125,204402.8125,-289559.3125,15160.189453125,-345770.6875,132318.125
-318754.4375,204403.53125,-289567.65625,15184.521484375,-345790.25,132304.96875
-318769.375,204398.6875,-289591.5,15186.0439453125,-345772.9375,132288.96875
-318848.5625,204397.140625,-289617.625,15176.0908203125,-345748.34375,132300.96875
-318920.25,204379.390625,-289636.1875,15176.216796875,-345767.0,132315.9375
-318913.4375,204360.515625,-289651.15625,15171.5888671875,-345774.875,132310.71875
-318888.5,204363.15625,-289639.9375,15183.896484375,-345756.5625,132330.96875
-318883.5625,204344.15625,-289639.3125,15201.4580078125,-345743.3125,132354.265625
-318857.875,204301.8125,-289673.90625,15206.009765625,-345728.15625,132360.9375
-318816.5,204301.34375,-289690.90625,15207.576171875,-345699.8125,132397.40625
-318812.4375,204306.609375,-289673.125,15228.7158203125,-345662.25,132442.6875
-318816.5625,204299.796875,-289668.25,15272.8642578125,-345656.59375,132479.65625
-318807.125,204300.390625,-289671.0,15290.759765625,-345654.625,132508.40625
-318860.5625,204280.828125,-289674.78125,15305.5205078125,-345626.5625,132522.40625
-318925.84375,204246.046875,-289716.125,15319.994140625,-345625.4375,132543.640625
-318934.8125,204231.40625,-289747.3125,15304.3408203125,-345608.5,132563.4375
-318942.875,204207.46875,-289752.5,15286.5224609375,-345593.1875,132563.4375
-318942.4375,204175.96875,-289786.375,15302.0908203125,-345614.71875,132573.3125
-318938.6875,204147.0625,-289814.59375,15317.2373046875,-345646.8125,132569.9375
-318943.3125,204087.703125,-289826.1875,15326.4951171875,-345673.3125,132516.09375
-318970.5625,204048.0,-289850.53125,15330.998046875,-345680.3125,132497.65625
-318990.625,204011.265625,-289832.28125,15342.654296875,-345676.6875,132504.28125
