FC6,C4,CP6,CP5,FC5,C3
-318918.8125,201683.21875,-293881.75,14511.841796875,-345009.34375,126092.59375
-318952.0,201658.03125,-293904.8125,14498.1083984375,-345015.78125,126075.640625
-318985.21875,201621.953125,-293967.125,14459.638671875,-345021.03125,126057.6015625
-318989.53125,201625.5,-293994.59375,14433.52734375,-345021.40625,126031.359375
-318966.0625,201653.78125,-293979.21875,14449.2509765625,-345052.875,126034.203125
-318952.3125,201682.109375,-293959.375,14468.8125,-345069.625,126036.6875
-318958.875,201681.90625,-293954.1875,14446.15625,-345070.03125,126017.03125
-318974.4375,201677.53125,-293950.4375,14444.89453125,-345077.5,126004.140625
-318982.625,201679.28125,-293948.3125,14436.974609375,-345049.375,125981.078125
-318996.6875,201681.390625,-293932.625,14441.24609375,-345028.1875,125957.7890625
-318981.4375,201702.5,-293912.46875,14461.076171875,-345019.375,125944.359375
-318966.40625,201725.703125,-293920.125,14460.3935546875,-345051.3125,125924.0078125
-318914.90625,201794.03125,-293870.9375,14456.0078125,-345085.3125,125939.078125
-318859.375,201836.71875,-293838.28125,14439.908203125,-345084.3125,125949.921875
-318864.3125,201840.5625,-293851.0,14436.60546875,-345096.6875,125941.4140625
-318872.875,201850.390625,-293843.375,14429.9384765625,-345102.875,125943.4765625
-318893.0625,201813.0,-293869.0625,14404.931640625,-345112.6875,125905.5625
-318905.5,201794.296875,-293897.1875,14377.029296875,-345119.0,125876.046875
-318902.0625,201800.359375,-293909.0625,14343.35546875,-345127.5,125837.828125
-318892.375,201798.3125,-293898.6875,14333.755859375,-345113.8125,125810.296875
-318928.0,201808.59375,-293901.125,14353.046875,-345097.125,125817.0078125
-318969.28125,201795.875,-293923.6875,14356.8955078125,-345118.625,125826.5546875
-318945.4375,201824.375,-293901.9375,14372.314453125,-345095.9375,125887.5390625
-318932.21875,201817.296875,-293898.125,14368.583984375,-345079.78125,125906.7265625
-318928.625,201796.0625,-293917.03125,14369.2919921875,-345080.0,125913.8046875
-318901.125,201818.125,-293895.75,14386.7626953125,-345062.625,125952.1171875
-318903.90625,201811.84375,-293875.125,14399.11328125,-345074.25,125965.078125
-318923.0,201814.53125,-293861.8125,14411.8173828125,-345084.78125,125981.90625
-318932.03125,201802.59375,-293849.65625,14409.97265625,-345072.1875,125979.28125
-318928.375,201783.3125,-293864.0,14413.318359375,-345051.1875,125979.9453125
-318921.6875,201796.65625,-293853.1875,14439.90625,-345051.84375,126012.390625
-318924.4375,201812.609375,-293860.1875,14471.345703125,-345060.53125,126037.0859375
-318880.03125,201823.5625,-293857.5625,14497.7451171875,-345052.78125,126080.875
-318869.5,201838.28125,-293826.125,14530.3310546875,-345056.53125,126110.7265625
-318900.3125,201831.4375,-293843.875,14517.1748046875,-345083.28125,126089.875
-318886.0625,201847.84375,-293845.46875,14507.490234375,-345078.75,126090.296875
-318882.9375,201858.375,-293872.5,14497.943359375,-345093.8125,126081.21875
-318887.25,201838.015625,-293923.875,14488.7763671875,-345093.03125,126073.375
-318881.9375,201830.515625,-293927.875,14505.0263671875,-345073.96875,126095.1328125
-318878.0,201828.515625,-293916.25,14549.2236328125,-345052.4375,126118.578125
-318893.125,201816.296875,-293904.28125,14575.0224609375,-345013.75,126130.6640625
