FC6,C4,CP6,CP5,FC5,C3
-317812.84375,207453.078125,-287938.875,16842.23046875,-348040.65625,140616.40625
-317782.875,207465.375,-287899.5,16866.2578125,-348015.6875,140629.90625
-317807.25,207474.8125,-287910.9375,16890.37109375,-347997.125,140672.140625
-317807.75,207515.5625,-287893.8125,16899.259765625,-347935.625,140713.875
-317792.09375,207533.75,-287847.375,16888.71484375,-347898.0625,140740.640625
-317790.875,207533.875,-287866.09375,16867.814453125,-347938.8125,140721.140625
-317780.5625,207498.515625,-287889.125,16835.04296875,-347961.0625,140680.25
-317783.3125,207463.046875,-287908.90625,16792.166015625,-347989.375,140652.796875
-317756.75,207460.0625,-287900.25,16800.65234375,-347977.78125,140651.6875
-317753.3125,207452.5625,-287881.9375,16817.576171875,-347939.28125,140677.84375
-317778.28125,207463.1875,-287874.3125,16808.609375,-347936.8125,140690.78125
-317782.3125,207457.875,-287889.90625,16825.77734375,-347970.125,140670.625
-317807.40625,207462.21875,-287899.0,16836.404296875,-347973.4375,140657.234375
-317860.6875,207458.859375,-287913.0625,16827.21875,-347981.8125,140641.3125
-317869.28125,207432.859375,-287908.03125,16839.83984375,-348004.0,140603.4375
-317859.8125,207427.21875,-287908.3125,16845.11328125,-348005.1875,140588.515625
-317864.25,207406.6875,-287938.375,16831.53125,-348028.96875,140592.59375
-317815.65625,207412.125,-287922.21875,16830.6875,-348031.75,140594.75
-317769.53125,207441.90625,-287910.78125,16827.60546875,-348023.84375,140613.1875
-317758.65625,207445.1875,-287889.09375,16819.431640625,-348022.09375,140631.546875
-317774.375,207463.609375,-287878.84375,16843.16796875,-348032.9375,140628.46875
-317797.3125,207459.5,-287888.65625,16830.50390625,-348052.75,140615.15625
-317826.0625,207464.015625,-287871.84375,16819.48046875,-348050.3125,140606.703125
-317829.6875,207494.515625,-287857.625,16835.869140625,-348022.4375,140611.5
-317797.75,207518.28125,-287852.03125,16828.19140625,-348010.8125,140609.265625
-317786.0,207529.75,-287828.875,16831.39453125,-348005.65625,140605.34375
-317764.9375,207558.703125,-287830.875,16833.40234375,-348012.28125,140596.375
-317717.5625,207583.15625,-287831.90625,16822.30078125,-348027.6875,140578.25
