FC6,C4,CP6,CP5,FC5,C3
-319859.28125,199285.46875,-297172.21875,12446.50390625,-345227.125,120040.84375
-319835.59375,199308.90625,-297158.375,12434.951171875,-345237.6875,120037.21875
-319813.65625,199323.40625,-297158.78125,12427.0908203125,-345242.625,120018.359375
-319785.53125,199334.796875,-297145.875,12415.91015625,-345229.1875,120005.640625
-319735.25,199356.921875,-297126.53125,12411.212890625,-345229.34375,120011.671875
-319723.5625,199378.546875,-297136.125,12397.958984375,-345231.125,119997.671875
-319712.3125,199399.71875,-297122.15625,12403.015625,-345235.5625,119969.109375
-319683.125,199433.3125,-297093.875,12405.791015625,-345253.375,119966.296875
-319713.40625,199443.65625,-297111.125,12395.2734375,-345233.375,119955.7734375
-319720.4375,199437.6875,-297121.0,12386.63671875,-345220.1875,119954.2890625
-319701.8125,199425.34375,-297142.0625,12359.9345703125,-345234.625,119941.9765625
-319700.78125,199421.703125,-297164.21875,12326.5791015625,-345227.28125,119900.421875
-319684.28125,199429.59375,-297191.875,12298.19140625,-345227.15625,119885.640625
-319621.125,199443.46875,-297178.125,12300.828125,-345215.4375,119907.015625
-319583.9375,199469.234375,-297163.15625,12316.806640625,-345193.0,119900.2265625
-319603.0,199489.71875,-297153.8125,12339.056640625,-345176.625,119928.1953125
-319589.75,199486.203125,-297143.03125,12362.3740234375,-345158.125,119950.703125
-319627.15625,199463.15625,-297162.3125,12375.0576171875,-345146.5625,119925.8984375
-319671.28125,199438.1875,-297162.25,12390.740234375,-345118.9375,119951.359375
-319635.0625,199410.9375,-297180.5,12368.099609375,-345124.1875,119954.875
-319664.5625,199405.484375,-297205.03125,12338.1796875,-345161.5625,119912.7265625
-319718.9375,199389.359375,-297253.6875,12332.75390625,-345201.4375,119886.7890625
-319718.96875,199349.015625,-297297.5625,12295.7421875,-345219.875,119881.4296875
-319701.125,199337.8125,-297297.625,12307.11328125,-345214.15625,119876.9765625
-319689.0,199314.28125,-297300.8125,12361.1181640625,-345187.9375,119899.7265625
-319676.125,199287.90625,-297291.375,12374.380859375,-345156.40625,119924.09375
-319705.28125,199281.390625,-297305.65625,12367.36328125,-345163.40625,119928.0625
-319750.875,199270.140625,-297324.125,12372.248046875,-345154.1875,119942.5859375
-319768.3125,199259.875,-297323.3125,12384.978515625,-345157.1875,119958.9375
-319784.4375,199238.578125,-297337.5,12387.748046875,-345158.90625,119959.046875
-319786.90625,199197.984375,-297338.125,12386.00390625,-345154.21875,119963.1875
-319799.4375,199176.28125,-297360.8125,12401.525390625,-345170.90625,119959.203125
-319810.625,199123.3125,-297378.875,12403.150390625,-345163.4375,119953.21875
-319799.53125,199105.71875,-297368.1875,12397.482421875,-345158.21875,119968.75
-319782.25,199113.515625,-297357.875,12420.42578125,-345170.4375,119976.171875
-319795.65625,199083.5625,-297358.5,12431.705078125,-345186.1875,119974.2421875
-319815.25,199092.59375,-297337.1875,12416.697265625,-345186.6875,119990.875
-319823.125,199115.75,-297310.375,12413.6103515625,-345192.0,120022.6328125
-319848.0,199140.75,-297297.5625,12448.4306640625,-345187.3125,120058.03125
-319868.3125,199154.703125,-297262.25,12457.76171875,-345175.3125,120089.171875
