FC6,C4,CP6,CP5,FC5,C3
-319078.125,199338.203125,-296627.34375,12147.5654296875,-344933.0,118641.0390625
-319088.0625,199354.03125,-296606.0625,12130.25390625,-344916.375,118661.5234375
-319073.875,199368.625,-296576.9375,12147.638671875,-344872.65625,118735.9375
-319051.6875,199368.1875,-296565.5,12166.2626953125,-344874.8125,118751.9140625
-319043.53125,199373.34375,-296574.46875,12150.189453125,-344889.3125,118757.796875
-319004.625,199402.5,-296545.78125,12161.2548828125,-344853.9375,118793.4375
-318966.84375,199403.328125,-296561.53125,12141.724609375,-344869.5625,118755.7890625
-318982.09375,199407.46875,-296568.40625,12119.80859375,-344878.875,118734.6328125
-318983.09375,199403.03125,-296565.3125,12114.7822265625,-344899.0,118747.8203125
-318993.125,199397.0,-296577.5,12108.703125,-344944.5625,118732.4453125
-319007.1875,199434.625,-296553.15625,12146.833984375,-344953.625,118763.078125
-319018.53125,199450.78125,-296506.125,12184.720703125,-344913.25,118815.203125
-318997.65625,199466.265625,-296475.53125,12203.12890625,-344884.78125,118839.671875
-318947.375,199484.28125,-296477.25,12214.828125,-344888.25,118846.3515625
-318933.0,199461.28125,-296495.625,12184.44921875,-344895.875,118841.40625
-318898.5,199466.84375,-296518.03125,12148.67578125,-344906.3125,118818.546875
-318863.34375,199466.59375,-296534.53125,12137.5322265625,-344920.4375,118789.390625
-318838.46875,199445.3125,-296522.9375,12133.05859375,-344912.3125,118786.890625
-318816.34375,199450.46875,-296508.9375,12153.12890625,-344908.34375,118758.5546875
-318801.96875,199489.578125,-296496.71875,12181.5390625,-344894.125,118762.3359375
-318803.90625,199509.515625,-296469.78125,12201.2822265625,-344859.90625,118786.390625
-318854.71875,199495.203125,-296489.5,12177.439453125,-344864.875,118759.453125
-318888.75,199467.96875,-296561.5,12155.11328125,-344891.8125,118740.875
-318864.5625,199453.3125,-296613.75,12149.70703125,-344897.4375,118728.140625
-318882.875,199443.65625,-296632.5,12129.634765625,-344916.625,118716.578125
-318907.1875,199411.3125,-296679.5625,12122.19921875,-344949.6875,118691.265625
-318889.9375,199383.78125,-296686.9375,12115.78125,-344952.15625,118670.9375
-318913.6875,199350.84375,-296668.90625,12100.626953125,-344968.4375,118667.625
-318966.5625,199300.109375,-296720.0625,12090.1328125,-344986.5625,118634.640625
-318985.3125,199278.140625,-296709.78125,12104.29296875,-344985.0,118654.40625
-319035.875,199264.515625,-296714.9375,12104.0673828125,-344982.71875,118667.03125
-319106.1875,199227.78125,-296773.6875,12109.5791015625,-344972.125,118648.59375
-319145.84375,199208.75,-296782.6875,12116.8037109375,-344953.5625,118653.390625
-319149.5,199208.078125,-296782.96875,12092.3857421875,-344935.0,118636.359375
-319139.0,199193.71875,-296789.9375,12056.1455078125,-344952.6875,118629.203125
-319137.0,199194.46875,-296792.6875,12064.748046875,-344973.75,118616.21875
-319100.5,199231.53125,-296775.1875,12078.890625,-344961.9375,118598.1015625
-319073.78125,199263.75,-296731.875,12079.603515625,-344963.1875,118604.75
-319078.125,199267.125,-296714.53125,12076.54296875,-344972.75,118602.578125
-319087.78125,199248.75,-296702.75,12050.1796875,-345003.75,118579.640625
-319117.375,199211.25,-296707.5,12040.640625,-345021.4375,118575.8125
-319145.4375,199207.125,-296725.625,12076.984375,-345039.5,118573.296875
-319131.0,199216.34375,-296721.78125,12105.5673828125,-345041.34375,118559.921875
-319129.34375,199202.25,-296736.5625,12094.18359375,-345047.375,118571.3125
-319117.78125,199200.5625,-296739.125,12098.380859375,-345073.0,118580.3359375
-319088.4375,199196.703125,-296761.5,12102.70703125,-345079.8125,118567.140625
-319065.875,199206.140625,-296772.75,12080.193359375,-345077.0,118547.6328125
-319044.96875,199225.65625,-296743.84375,12083.4697265625,-345084.9375,118564.78125
-319063.875,199219.8125,-296749.34375,12068.24609375,-345095.5625,118551.921875
