FC6,C4,CP6,CP5,FC5,C3
-318495.375,203339.0,-291172.0625,15311.73046875,-345057.40625,129875.96875
-318509.21875,203381.5,-291141.9375,15315.7109375,-345055.5,129880.140625
-318485.625,203410.6875,-291121.5625,15316.2724609375,-345053.09375,129867.40625
-318455.1875,203443.0625,-291114.5,15312.39453125,-345073.84375,129867.390625
-318435.1875,203450.625,-291118.4375,15285.45703125,-345058.4375,129852.8125
-318413.125,203443.8125,-291140.46875,15249.69921875,-345065.09375,129839.71875
-318355.1875,203483.40625,-291116.5625,15259.0,-345090.375,129846.90625
-318348.53125,203493.890625,-291097.5,15251.6826171875,-345098.78125,129836.125
-318358.84375,203473.625,-291100.09375,15237.3798828125,-345095.0,129810.4140625
-318338.125,203494.453125,-291067.5,15236.296875,-345080.75,129775.96875
-318340.6875,203502.625,-291038.875,15244.591796875,-345088.40625,129743.0078125
-318365.625,203497.09375,-291045.125,15219.1796875,-345122.5625,129721.546875
-318363.03125,203507.703125,-291047.9375,15239.955078125,-345151.65625,129717.5625
-318373.28125,203496.34375,-291064.78125,15252.673828125,-345161.5,129699.859375
-318385.6875,203470.84375,-291093.625,15219.412109375,-345158.9375,129662.4453125
-318355.875,203462.4375,-291096.0,15216.30078125,-345135.9375,129650.0
-318344.4375,203457.453125,-291099.9375,15208.908203125,-345141.9375,129636.6875
-318366.9375,203455.265625,-291100.125,15191.412109375,-345160.9375,129641.90625
-318401.15625,203447.28125,-291107.125,15186.630859375,-345182.1875,129653.3203125
-318424.0625,203433.9375,-291106.5625,15193.97265625,-345191.6875,129659.28125
-318458.5,203415.8125,-291096.5,15194.822265625,-345152.25,129689.046875
-318472.6875,203412.203125,-291110.875,15202.0625,-345105.9375,129694.8671875
-318468.5625,203405.46875,-291125.84375,15215.80078125,-345092.0625,129722.4375
-318462.9375,203425.09375,-291116.46875,15245.65234375,-345105.875,129760.0390625
-318441.5,203441.296875,-291111.03125,15285.8046875,-345110.4375,129781.015625
-318422.0,203436.96875,-291120.0,15300.326171875,-345147.375,129784.9140625
-318412.96875,203441.75,-291138.6875,15321.6884765625,-345181.53125,129795.6171875
-318419.28125,203424.21875,-291156.125,15336.2421875,-345193.09375,129810.3046875
-318413.6875,203411.46875,-291145.125,15344.5361328125,-345190.25,129830.4375
-318416.40625,203396.75,-291126.21875,15363.919921875,-345158.65625,129874.3125
-318454.125,203383.78125,-291132.5,15378.453125,-345114.875,129903.8828125
-318486.3125,203363.6875,-291146.5625,15396.2001953125,-345088.3125,129917.6875
-318461.25,203358.375,-291147.125,15388.998046875,-345088.3125,129924.6640625
-318443.375,203364.75,-291150.65625,15412.873046875,-345081.78125,129941.9140625
-318447.25,203340.4375,-291142.25,15423.333984375,-345069.65625,129926.3125
-318424.4375,203320.15625,-291139.125,15403.369140625,-345043.4375,129898.90625
-318393.9375,203335.78125,-291118.1875,15425.19921875,-345048.65625,129902.71875
-318426.5625,203339.9375,-291120.15625,15410.802734375,-345123.34375,129888.09375
-318437.9375,203324.140625,-291134.9375,15369.025390625,-345140.28125,129883.953125
-318415.65625,203345.90625,-291095.4375,15384.1220703125,-345091.96875,129922.28125
-318440.0,203363.9375,-291075.3125,15394.03515625,-345066.875,129951.828125
-318457.9375,203360.828125,-291070.71875,15378.74609375,-345043.375,129968.8515625
-318472.125,203368.140625,-291049.75,15374.638671875,-345035.5,129959.9375
-318457.15625,203352.90625,-291079.4375,15367.322265625,-345061.75,129930.0859375
-318443.25,203352.78125,-291089.125,15381.0078125,-345050.5,129881.8125
-318401.75,203360.4375,-291093.125,15374.203125,-345036.75,129832.046875
-318350.1875,203362.328125,-291109.53125,15339.138671875,-345058.15625,129810.3125
-318361.625,203393.96875,-291087.375,15326.5517578125,-345081.4375,129818.625
-318381.0625,203381.34375,-291114.6875,15312.546875,-345134.4375,129827.984375
-318377.625,203382.296875,-291112.375,15344.48828125,-345137.1875,129836.5703125
-318377.59375,203415.34375,-291055.0,15367.61328125,-345115.875,129864.890625
-318388.125,203421.90625,-291036.0625,15369.90234375,-345109.90625,129876.03125
-318361.5,203437.953125,-291023.25,15355.24609375,-345078.25,129878.5546875
-318321.15625,203453.375,-291003.0,15341.8447265625,-345055.9375,129879.1015625
-318305.1875,203473.671875,-291010.3125,15370.064453125,-345066.78125,129856.015625
-318256.3125,203492.921875,-291003.71875,15357.7890625,-345089.1875,129835.796875
-318215.875,203515.09375,-290983.875,15361.908203125,-345110.1875,129825.78125
-318215.78125,203534.1875,-290981.0,15345.296875,-345115.4375,129801.234375
-318215.6875,203520.890625,-290999.375,15330.3359375,-345120.8125,129766.1875
-318221.90625,203522.515625,-291015.0,15332.890625,-345121.4375,129737.875
-318256.3125,203528.265625,-291004.875,15321.607421875,-345120.53125,129708.109375
-318280.3125,203512.953125,-291024.9375,15300.232421875,-345156.5,129684.3515625
-318271.875,203522.859375,-291035.1875,15287.2421875,-345146.15625,129687.8125
-318283.75,203514.328125,-291035.59375,15276.658203125,-345138.4375,129671.359375
-318294.21875,203486.296875,-291057.8125,15252.119140625,-345146.0625,129656.140625
-318277.71875,203494.03125,-291056.21875,15241.62890625,-345124.0,129680.78125
-318264.4375,203496.28125,-291052.3125,15220.5859375,-345124.25,129694.4375
-318246.9375,203495.84375,-291046.40625,15229.099609375,-345114.5625,129713.46875
-318257.34375,203502.15625,-291031.625,15243.126953125,-345069.625,129725.6640625
-318263.46875,203524.9375,-291013.65625,15248.466796875,-345038.0,129748.234375
-318270.71875,203517.9375,-291015.53125,15269.94921875,-345021.78125,129767.125
-318284.9375,203508.96875,-291027.78125,15280.0703125,-345012.6875,129778.3828125
-318285.0625,203493.375,-291064.71875,15251.2783203125,-345010.15625,129781.5625
-318277.4375,203495.625,-291054.9375,15274.2060546875,-345008.53125,129791.0390625
-318275.9375,203498.078125,-291029.8125,15308.9921875,-345015.09375,129805.6015625
-318265.8125,203479.828125,-291041.65625,15322.244140625,-345018.78125,129816.1015625
-318227.1875,203504.4375,-291039.9375,15345.59375,-345018.125,129833.71875
-318230.90625,203485.09375,-291059.5625,15340.337890625,-345056.6875,129820.5625
-318249.09375,203476.25,-291065.75,15348.78125,-345076.0,129833.46875
-318273.5625,203495.625,-291065.3125,15364.787109375,-345070.375,129849.296875
-318320.75,203482.0,-291063.875,15367.80078125,-345098.40625,129825.3984375
-318360.15625,203469.4375,-291057.0,15378.44140625,-345099.1875,129839.5625
-318342.15625,203478.375,-291046.0,15401.3056640625,-345086.90625,129841.15625
-318294.65625,203487.53125,-291014.53125,15400.6328125,-345087.375,129834.8828125
-318286.5625,203475.59375,-291022.21875,15391.4423828125,-345084.5,129831.59375
-318261.5,203456.28125,-291033.375,15409.5859375,-345080.15625,129810.09375
-318231.4375,203472.375,-291029.0625,15410.85546875,-345095.4375,129817.0390625
-318254.09375,203492.140625,-291020.625,15417.572265625,-345085.0625,129829.296875
-318293.8125,203471.703125,-291024.03125,15432.2333984375,-345087.875,129826.1015625
-318321.15625,203474.25,-291040.5625,15412.7607421875,-345092.5,129821.953125
-318370.78125,203467.84375,-291037.25,15400.4794921875,-345097.5625,129832.4140625
-318386.78125,203456.75,-291048.0,15404.4423828125,-345117.3125,129852.15625
-318352.75,203483.125,-291031.4375,15407.9599609375,-345132.625,129878.25
-318324.8125,203477.78125,-291024.375,15402.7939453125,-345129.25,129887.9140625
-318304.25,203456.3125,-291035.6875,15396.326171875,-345085.0625,129882.7578125
-318274.3125,203456.40625,-291019.0625,15396.904296875,-345047.65625,129895.328125
-318215.0,203479.0625,-290986.0,15397.814453125,-345048.0625,129909.09375
-318193.15625,203517.921875,-290958.3125,15388.7001953125,-345043.59375,129915.9453125
-318189.625,203560.296875,-290934.3125,15398.73046875,-345029.0625,129924.125
-318188.4375,203563.4375,-290911.25,15409.58984375,-345051.625,129924.953125
-318200.8125,203564.53125,-290899.125,15405.3212890625,-345039.25,129937.609375
-318206.5625,203603.71875,-290867.375,15412.3876953125,-345031.53125,129942.328125
-318178.65625,203632.53125,-290839.3125,15395.6953125,-345046.1875,129924.8515625
-318131.75,203641.75,-290829.0625,15391.677734375,-345031.6875,129915.84375
-318128.0625,203648.5625,-290851.875,15375.60546875,-345049.6875,129898.859375
-318114.96875,203609.59375,-290884.34375,15346.111328125,-345075.5,129868.296875
-318096.15625,203597.140625,-290896.75,15333.224609375,-345102.5,129864.21875
-318090.9375,203612.703125,-290905.9375,15319.392578125,-345125.9375,129867.9921875
-318063.8125,203612.140625,-290867.25,15327.3408203125,-345131.125,129875.9765625
-318048.125,203628.578125,-290857.0625,15337.66796875,-345127.5,129886.578125
-318056.9375,203639.765625,-290870.0625,15331.71875,-345105.3125,129873.046875
-318106.6875,203632.65625,-290885.65625,15313.8408203125,-345097.1875,129832.3125
-318115.3125,203633.0625,-290893.25,15313.513671875,-345097.3125,129812.8125
-318087.90625,203638.53125,-290894.0625,15312.4033203125,-345106.8125,129782.546875
-318082.875,203632.515625,-290930.6875,15309.9267578125,-345120.75,129749.859375
-318068.8125,203648.4375,-290943.03125,15279.6875,-345122.03125,129739.0078125
-318043.3125,203668.0,-290942.28125,15251.0703125,-345091.1875,129726.7109375
-318037.9375,203663.96875,-290956.8125,15246.927734375,-345053.9375,129749.9765625
-318043.125,203651.4375,-290954.3125,15227.744140625,-345021.1875,129770.953125
-318016.4375,203669.890625,-290918.75,15265.0537109375,-345003.6875,129823.40625
-318009.3125,203707.375,-290881.3125,15328.556640625,-344987.5,129887.15625
-318041.0,203726.1875,-290864.4375,15359.435546875,-344974.25,129912.171875
-318049.0625,203713.546875,-290877.625,15373.267578125,-344973.6875,129917.546875
-318057.65625,203686.78125,-290913.5625,15387.40234375,-344957.5,129902.671875
-318066.1875,203643.9375,-290971.4375,15356.26953125,-344951.40625,129870.140625
-318040.78125,203617.53125,-290976.75,15342.92578125,-344950.3125,129859.7265625
-318019.25,203620.203125,-290945.15625,15372.228515625,-344956.625,129884.1171875
-318035.5,203622.4375,-290963.3125,15371.6240234375,-344983.3125,129890.4375
-318078.6875,203597.6875,-290988.65625,15384.2802734375,-344996.0,129906.578125
-318088.5625,203577.203125,-291012.125,15392.00390625,-344999.6875,129920.3125
-318099.96875,203589.578125,-290999.875,15395.083984375,-344999.15625,129919.875
-318127.90625,203590.578125,-290985.5625,15415.15234375,-344964.375,129930.953125
-318148.0,203562.71875,-291014.625,15424.91015625,-344973.1875,129918.84375
-318149.65625,203568.09375,-291023.1875,15447.232421875,-344987.0625,129923.984375
-318133.78125,203583.9375,-291041.8125,15451.21875,-344987.1875,129930.15625
-318117.40625,203555.15625,-291066.84375,15434.5439453125,-344995.4375,129927.9375
-318088.6875,203559.0625,-291056.9375,15437.822265625,-344984.59375,129933.6796875
-318085.9375,203570.21875,-291043.0,15429.533203125,-344996.125,129934.640625
-318120.0,203534.8125,-291074.96875,15439.2158203125,-345047.6875,129925.5390625
-318151.625,203546.625,-291075.125,15437.83203125,-345067.625,129906.140625
-318175.25,203581.40625,-291063.9375,15424.486328125,-345090.875,129907.421875
-318228.0,203561.6875,-291089.75,15407.63671875,-345106.625,129885.953125
-318237.25,203549.65625,-291076.5625,15405.91015625,-345072.5,129873.453125
-318201.15625,203534.28125,-291054.8125,15386.2666015625,-345077.65625,129857.359375
-318188.75,203516.703125,-291033.625,15368.2578125,-345080.96875,129846.703125
-318152.28125,203515.875,-291029.03125,15377.2177734375,-345067.9375,129864.1796875
-318110.9375,203524.25,-291023.125,15370.9375,-345076.75,129857.0390625
-318133.84375,203505.4375,-291044.21875,15359.6767578125,-345106.375,129837.25
-318191.5625,203484.0,-291059.375,15350.7470703125,-345109.6875,129835.90625
-318212.65625,203468.4375,-291043.4375,15355.744140625,-345083.25,129831.8125
-318247.90625,203451.71875,-291055.3125,15336.52734375,-345073.4375,129821.75
-318296.5625,203438.125,-291074.71875,15321.1103515625,-345069.25,129814.90625
-318315.4375,203410.125,-291094.125,15325.392578125,-345057.0625,129806.0
-318320.53125,203399.9375,-291107.40625,15325.3671875,-345049.65625,129809.4765625
-318343.65625,203393.28125,-291104.90625,15323.419921875,-345048.125,129800.1875
-318318.28125,203421.609375,-291094.375,15333.6875,-345032.15625,129812.5078125
-318282.5,203446.1875,-291085.96875,15312.58203125,-345002.40625,129815.6015625
-318306.59375,203441.59375,-291094.0,15280.796875,-345010.3125,129792.703125
-318311.53125,203453.328125,-291104.9375,15272.248046875,-345033.09375,129777.328125
-318295.84375,203460.9375,-291085.40625,15275.849609375,-345037.25,129779.515625
-318313.46875,203466.40625,-291069.78125,15293.021484375,-345020.9375,129755.0625
-318322.6875,203463.765625,-291077.34375,15305.546875,-345012.8125,129720.2578125
-318322.28125,203469.21875,-291086.5,15289.939453125,-345011.0625,129719.28125
-318319.5625,203503.5625,-291087.75,15288.765625,-345030.0625,129700.1015625
-318312.15625,203512.890625,-291099.15625,15295.134765625,-345050.5,129672.515625
-318307.78125,203513.59375,-291103.9375,15293.25,-345058.3125,129675.703125
-318305.875,203503.09375,-291081.65625,15295.8564453125,-345058.5,129679.390625
-318324.0625,203477.796875,-291092.3125,15276.615234375,-345066.125,129637.578125
-318327.1875,203451.0625,-291126.6875,15238.16796875,-345090.78125,129604.3359375
-318302.5,203462.03125,-291124.28125,15235.53125,-345114.0625,129603.0390625
-318302.03125,203468.46875,-291129.84375,15255.787109375,-345096.0,129595.6875
-318334.625,203451.828125,-291130.0625,15256.1884765625,-345069.3125,129593.203125
-318331.1875,203458.15625,-291137.9375,15253.7568359375,-345082.75,129616.703125
-318321.5625,203446.984375,-291147.0625,15230.1064453125,-345090.0625,129612.8671875
-318299.6875,203467.140625,-291130.5,15207.748046875,-345092.90625,129632.3984375
-318266.625,203481.96875,-291136.1875,15211.5390625,-345102.1875,129667.8984375
-318240.5625,203479.96875,-291124.21875,15218.5283203125,-345097.0,129661.734375
-318244.96875,203489.515625,-291107.1875,15221.072265625,-345092.4375,129665.03125
-318236.375,203489.84375,-291085.3125,15229.3828125,-345078.5625,129695.984375
-318211.3125,203511.0,-291082.75,15246.87890625,-345065.09375,129726.65625
-318219.625,203532.15625,-291079.5625,15251.2548828125,-345035.8125,129745.046875
-318224.9375,203531.703125,-291059.8125,15281.8515625,-345003.375,129775.6953125
-318215.5625,203524.59375,-291080.40625,15296.6015625,-345016.375,129769.6328125
-318208.53125,203503.96875,-291104.9375,15302.576171875,-345021.8125,129754.96875
-318184.4375,203505.1875,-291094.96875,15330.216796875,-345006.78125,129766.015625
-318196.875,203500.125,-291107.78125,15319.57421875,-345006.53125,129723.25
-318225.5625,203451.125,-291156.65625,15282.341796875,-345031.25,129687.484375
-318226.0625,203418.28125,-291149.78125,15262.4423828125,-345033.75,129685.28125
-318260.28125,203403.6875,-291146.9375,15272.275390625,-345058.53125,129696.96875
-318270.875,203412.5,-291154.6875,15290.50390625,-345075.0625,129722.828125
-318289.3125,203404.03125,-291133.15625,15313.681640625,-345068.5,129705.5
-318321.75,203403.625,-291141.8125,15326.404296875,-345088.5625,129687.4375
-318317.5625,203406.09375,-291143.0,15338.4091796875,-345123.15625,129699.5390625
-318295.0625,203413.890625,-291128.9375,15339.765625,-345150.9375,129733.96875
-318238.03125,203456.625,-291089.375,15357.8447265625,-345117.9375,129772.265625
-318175.5625,203484.328125,-291057.1875,15351.884765625,-345098.3125,129807.15625
-318148.1875,203499.8125,-291072.0,15315.0361328125,-345121.5,129815.671875
-318156.125,203502.15625,-291058.75,15311.96484375,-345113.4375,129819.015625
-318185.875,203472.828125,-291075.3125,15314.904296875,-345104.8125,129796.390625
-318212.0,203438.75,-291095.625,15309.0078125,-345084.125,129776.8515625
-318242.90625,203413.46875,-291093.75,15317.216796875,-345073.3125,129781.25
-318264.3125,203388.625,-291138.9375,15298.8642578125,-345065.25,129774.59375
-318289.5625,203402.90625,-291137.25,15312.046875,-345048.3125,129778.28125
-318306.3125,203416.90625,-291112.875,15357.056640625,-345036.03125,129795.1875
-318296.78125,203403.5,-291126.0,15366.611328125,-345026.0,129790.6953125
-318263.84375,203406.625,-291130.5,15361.9140625,-345053.15625,129774.5625
-318250.625,203397.375,-291139.75,15317.37890625,-345059.90625,129731.328125
-318252.9375,203379.1875,-291158.1875,15294.4150390625,-345068.25,129705.1796875
-318258.3125,203384.375,-291160.5625,15303.26171875,-345063.4375,129681.75
-318269.90625,203387.0,-291136.875,15321.8544921875,-345046.78125,129666.984375
-318296.28125,203405.75,-291130.78125,15314.15234375,-345072.9375,129681.46875
-318313.625,203406.8125,-291122.8125,15280.283203125,-345092.6875,129643.9921875
-318279.90625,203402.828125,-291103.6875,15260.1064453125,-345085.8125,129640.78125
-318233.4375,203423.796875,-291096.09375,15266.515625,-345065.15625,129657.4140625
-318212.375,203424.4375,-291101.03125,15291.01953125,-345079.5,129665.421875
-318168.3125,203454.5625,-291095.09375,15307.50390625,-345061.0625,129710.1640625
-318120.1875,203514.28125,-291076.6875,15315.849609375,-345027.25,129736.015625
-318128.90625,203522.375,-291084.375,15316.2109375,-345043.53125,129723.90625
-318137.78125,203506.578125,-291084.3125,15308.6689453125,-345038.0,129743.2421875
-318130.25,203490.75,-291081.28125,15303.99609375,-345022.375,129761.890625
-318141.25,203497.015625,-291063.5625,15333.6875,-345001.5625,129785.78125
-318157.9375,203516.40625,-291043.6875,15338.630859375,-344956.625,129810.1015625
-318132.53125,203528.8125,-291036.625,15333.1640625,-344917.65625,129836.234375
-318131.46875,203554.125,-291073.0625,15369.47265625,-344905.0625,129837.015625
-318180.9375,203538.4375,-291108.0,15382.078125,-344909.8125,129818.90625
-318195.3125,203514.015625,-291118.90625,15378.59375,-344904.9375,129834.578125
-318152.5,203507.25,-291127.03125,15383.8115234375,-344909.8125,129859.2890625
-318147.3125,203491.46875,-291116.1875,15383.265625,-344875.65625,129884.625
-318168.9375,203477.84375,-291101.5625,15392.28515625,-344883.90625,129889.0703125
-318177.5625,203472.71875,-291098.1875,15417.7041015625,-344911.6875,129890.921875
-318213.8125,203464.75,-291115.0,15412.6875,-344919.9375,129881.484375
-318253.125,203467.953125,-291102.53125,15404.99609375,-344946.5,129873.1015625
-318244.0625,203495.53125,-291094.1875,15424.205078125,-344929.4375,129894.84375
-318212.1875,203501.84375,-291079.125,15431.0517578125,-344923.0625,129907.953125
-318210.3125,203499.1875,-291061.1875,15438.48828125,-344911.3125,129899.2734375
-318204.875,203484.78125,-291069.6875,15426.6064453125,-344908.25,129886.1640625
-318195.625,203454.546875,-291094.375,15387.5751953125,-344915.5625,129856.515625
-318233.0,203424.046875,-291113.75,15340.02734375,-344929.125,129832.71875
-318251.9375,203426.03125,-291097.59375,15346.466796875,-344955.21875,129835.1796875
-318256.4375,203431.6875,-291088.75,15359.638671875,-344981.4375,129835.609375
-318284.625,203417.96875,-291113.5625,15339.998046875,-344990.6875,129849.0625
-318338.1875,203399.65625,-291144.28125,15318.09765625,-344983.03125,129828.7890625
-318387.8125,203385.234375,-291172.0625,15295.935546875,-345002.78125,129798.7109375
-318390.25,203385.265625,-291172.4375,15294.732421875,-344986.9375,129814.421875
-318375.0625,203413.90625,-291139.875,15298.40625,-344985.84375,129818.25
-318296.3125,203451.71875,-291076.78125,15344.431640625,-344989.28125,129823.03125
-318228.0625,203463.375,-291061.0625,15363.708984375,-344978.3125,129838.09375
-318227.15625,203445.078125,-291084.8125,15361.90234375,-345021.03125,129807.78125
-318232.40625,203432.0,-291086.3125,15379.12109375,-345034.25,129802.53125
-318215.0625,203458.640625,-291069.9375,15405.478515625,-345011.9375,129842.34375
-318254.8125,203459.484375,-291068.75,15411.009765625,-344998.125,129862.0625
-318311.625,203467.578125,-291058.53125,15392.888671875,-344983.875,129889.84375
-318322.28125,203472.71875,-291017.9375,15372.5,-344978.8125,129902.5
-318319.28125,203463.625,-291028.1875,15378.7744140625,-344970.40625,129921.5625
-318284.3125,203478.40625,-291038.4375,15413.212890625,-344963.1875,129933.109375
-318221.34375,203500.953125,-291031.3125,15429.361328125,-344932.0,129940.15625
-318170.59375,203497.203125,-291045.875,15420.1298828125,-344921.21875,129925.28125
-318189.09375,203461.125,-291081.3125,15383.58203125,-344941.6875,129859.140625
-318218.1875,203443.296875,-291085.5,15350.791015625,-344933.75,129846.4375
-318236.28125,203431.859375,-291079.25,15356.40625,-344972.25,129857.640625
-318268.03125,203406.53125,-291086.9375,15353.259765625,-344984.1875,129838.625
-318289.375,203399.15625,-291090.4375,15332.349609375,-344969.75,129836.65625
-318279.40625,203415.21875,-291085.5625,15322.9794921875,-344986.5,129824.6875
-318278.90625,203405.0625,-291093.6875,15311.919921875,-344987.0,129803.15625
-318277.21875,203381.234375,-291112.5,15312.1376953125,-344986.4375,129792.640625
-318277.3125,203357.8125,-291130.1875,15301.923828125,-345022.9375,129780.953125
-318262.3125,203349.3125,-291146.5,15301.666015625,-345039.3125,129782.609375
-318239.28125,203348.15625,-291138.1875,15297.998046875,-345015.0625,129777.90625
-318230.9375,203337.4375,-291135.25,15299.228515625,-345013.6875,129789.9140625
-318231.1875,203337.375,-291141.4375,15301.166015625,-345019.1875,129796.203125
-318252.0,203329.078125,-291143.28125,15300.681640625,-345010.6875,129786.0
-318302.6875,203305.96875,-291171.71875,15266.458984375,-345007.0625,129760.9140625
-318333.71875,203303.90625,-291188.8125,15286.517578125,-345007.4375,129764.15625
-318341.59375,203324.8125,-291163.3125,15342.162109375,-344969.8125,129822.1328125
-318326.5,203317.96875,-291160.15625,15330.8681640625,-344944.6875,129839.140625
-318289.8125,203319.1875,-291172.71875,15317.46875,-344953.3125,129830.5
-318275.59375,203330.78125,-291172.6875,15310.0439453125,-344965.21875,129832.0703125
-318278.03125,203331.28125,-291181.5625,15295.9814453125,-344989.78125,129808.265625
-318329.125,203289.71875,-291209.0625,15277.1640625,-345039.25,129792.4375
-318357.125,203298.5625,-291175.5,15312.296875,-345036.375,129812.5
-318347.0625,203354.78125,-291129.125,15348.375,-345004.0625,129837.8515625
-318377.375,203343.203125,-291130.8125,15315.48046875,-345021.0,129815.25
-318365.3125,203372.34375,-291121.96875,15333.287109375,-345012.875,129808.078125
-318350.15625,203382.875,-291134.6875,15341.3564453125,-345024.90625,129812.109375
-318387.5625,203322.9375,-291176.0625,15305.2265625,-345059.75,129807.890625
-318375.375,203301.21875,-291184.125,15302.896484375,-345044.75,129805.171875
