FC6,C4,CP6,CP5,FC5,C3
-318636.65625,203756.09375,-290044.4375,15121.9423828125,-345624.875,131104.28125
-318604.03125,203781.03125,-290009.53125,15143.416015625,-345611.75,131146.09375
-318619.875,203783.25,-290005.5,15118.025390625,-345603.5625,131147.75
-318662.34375,203760.171875,-290014.90625,15098.5390625,-345617.3125,131140.65625
-318699.3125,203767.453125,-290015.90625,15080.90625,-345593.125,131142.53125
-318711.5,203778.3125,-290032.15625,15083.150390625,-345568.8125,131156.5625
-318704.0,203738.3125,-290044.9375,15091.451171875,-345589.15625,131177.0
-318706.25,203719.0,-290041.78125,15103.185546875,-345593.25,131175.890625
-318699.5625,203732.265625,-290060.53125,15122.03125,-345603.0625,131178.109375
-318683.375,203711.09375,-290062.4375,15109.9033203125,-345607.5625,131158.078125
-318680.5,203711.75,-290033.1875,15093.619140625,-345579.9375,131141.828125
-318690.875,203731.5,-290014.34375,15076.7646484375,-345567.4375,131159.21875
-318688.0625,203706.328125,-289990.9375,15054.4091796875,-345576.0625,131179.46875
-318694.5625,203685.578125,-289976.0625,15059.259765625,-345602.09375,131172.84375
-318720.9375,203696.46875,-290003.84375,15073.6376953125,-345645.5,131166.21875
-318712.625,203687.828125,-290018.28125,15071.00390625,-345657.5,131171.78125
-318712.75,203688.65625,-290039.9375,15044.162109375,-345641.625,131170.40625
-318707.40625,203705.953125,-290037.8125,15050.6328125,-345635.40625,131170.125
-318654.15625,203704.0625,-290012.4375,15077.525390625,-345607.15625,131168.90625
-318629.9375,203692.75,-290014.625,15100.775390625,-345597.03125,131148.65625
-318640.4375,203682.703125,-290015.625,15114.2431640625,-345592.875,131123.703125
-318678.90625,203675.6875,-290013.28125,15105.7919921875,-345603.4375,131131.609375
-318707.625,203669.9375,-290013.0625,15102.5498046875,-345631.4375,131131.078125
-318724.375,203682.515625,-289998.09375,15104.7529296875,-345636.1875,131136.34375
-318754.25,203665.625,-289997.34375,15120.1298828125,-345641.9375,131141.109375
-318750.625,203658.5,-290008.34375,15127.0458984375,-345634.3125,131156.53125
-318741.1875,203685.625,-290019.4375,15105.767578125,-345632.875,131158.046875
-318742.28125,203692.3125,-290027.15625,15085.4765625,-345614.875,131144.34375
-318711.65625,203704.9375,-290004.6875,15109.640625,-345608.125,131150.46875
-318640.75,203735.65625,-289970.0625,15140.0419921875,-345598.125,131161.203125
-318611.75,203727.34375,-289938.0625,15146.048828125,-345589.1875,131145.34375
-318620.90625,203716.40625,-289958.3125,15154.53515625,-345598.9375,131133.90625
-318632.84375,203705.0,-289999.4375,15137.91015625,-345603.5625,131136.46875
-318647.78125,203695.796875,-290022.9375,15112.220703125,-345592.25,131116.953125
-318686.46875,203686.703125,-290036.8125,15103.0673828125,-345591.75,131115.34375
-318707.625,203654.4375,-290054.59375,15062.802734375,-345619.75,131085.375
-318694.25,203667.71875,-290057.0,15049.7587890625,-345618.9375,131085.484375
-318671.1875,203702.46875,-290026.4375,15067.8564453125,-345605.5,131096.1875
-318631.09375,203729.390625,-290019.3125,15077.599609375,-345607.8125,131080.53125
-318573.53125,203748.59375,-290016.75,15080.884765625,-345610.75,131082.375
-318553.34375,203747.15625,-290025.1875,15075.3720703125,-345602.15625,131071.421875
-318595.4375,203712.390625,-290030.3125,15072.287109375,-345620.625,131050.6484375
-318635.6875,203693.546875,-290038.75,15054.857421875,-345625.1875,131064.5625
-318634.0625,203729.796875,-290037.4375,15069.7890625,-345602.25,131102.5625
-318627.25,203752.15625,-289997.5625,15085.20703125,-345588.75,131122.265625
-318659.0625,203753.90625,-290024.3125,15078.265625,-345594.625,131121.515625
-318645.4375,203754.625,-290069.34375,15081.685546875,-345610.1875,131119.40625
-318628.8125,203727.265625,-290073.0,15056.2578125,-345607.875,131080.28125
-318634.96875,203709.8125,-290060.6875,15061.154296875,-345606.75,131051.1484375
-318583.375,203750.015625,-290035.71875,15085.4580078125,-345624.28125,131069.703125
-318573.5,203744.15625,-290036.0,15067.2490234375,-345637.3125,131057.3125
-318596.625,203721.40625,-290025.84375,15080.8662109375,-345633.96875,131085.75
-318616.75,203733.15625,-290025.875,15086.1162109375,-345646.6875,131113.078125
-318652.4375,203717.3125,-290049.15625,15059.322265625,-345641.375,131098.28125
-318683.375,203722.71875,-290050.375,15066.00390625,-345598.9375,131135.9375
-318696.625,203736.515625,-290071.40625,15083.984375,-345562.9375,131182.953125
-318695.5625,203709.34375,-290075.375,15090.65234375,-345545.75,131183.5625
-318684.8125,203681.0625,-290068.625,15060.3798828125,-345522.9375,131167.125
-318670.125,203673.1875,-290050.15625,15066.32421875,-345514.8125,131167.6875
-318616.1875,203714.5625,-289993.5625,15086.587890625,-345493.9375,131189.484375
-318592.65625,203745.203125,-289994.34375,15088.423828125,-345472.78125,131221.0
-318618.0625,203750.125,-290035.8125,15108.7197265625,-345460.0,131251.875
-318603.875,203768.1875,-290007.0,15130.267578125,-345442.28125,131245.65625
-318620.8125,203757.34375,-289994.9375,15156.759765625,-345443.53125,131252.625
-318696.9375,203754.59375,-290010.375,15128.13671875,-345471.4375,131234.390625
-318721.5625,203734.5,-290010.78125,15123.15625,-345483.0,131226.75
-318695.3125,203736.703125,-290004.78125,15135.052734375,-345494.125,131224.84375
-318694.5,203745.15625,-290017.9375,15110.783203125,-345516.59375,131195.46875
-318692.125,203714.34375,-290052.15625,15091.91015625,-345544.875,131179.5625
-318677.9375,203704.21875,-290046.6875,15060.826171875,-345600.0,131156.0625
-318677.5625,203695.6875,-290047.6875,15015.841796875,-345608.40625,131133.796875
-318683.25,203688.1875,-290058.3125,15012.677734375,-345601.875,131137.65625
-318658.875,203692.03125,-290031.75,15021.0400390625,-345593.0625,131149.90625
-318658.8125,203720.3125,-289985.4375,15026.2509765625,-345545.0,131154.65625
-318700.71875,203741.890625,-289983.84375,15067.55859375,-345544.65625,131190.5625
-318713.0625,203745.625,-289990.25,15084.57421875,-345565.875,131182.3125
-318681.75,203776.25,-289979.8125,15086.78125,-345530.03125,131181.90625
-318658.0,203778.84375,-290014.875,15061.63671875,-345520.53125,131210.921875
-318629.15625,203770.59375,-290036.53125,15029.951171875,-345504.3125,131202.703125
-318583.75,203788.0625,-290030.5625,15005.796875,-345508.5625,131182.0625
-318581.34375,203798.578125,-290026.0,15014.94921875,-345521.375,131177.125
-318588.59375,203810.703125,-290002.0625,15034.234375,-345533.8125,131165.34375
-318605.0,203777.84375,-290016.6875,15010.08203125,-345564.5625,131141.015625
-318629.1875,203757.46875,-290015.75,14985.4697265625,-345575.53125,131127.84375
-318665.4375,203749.515625,-289999.8125,14976.4033203125,-345563.9375,131097.875
-318679.6875,203766.03125,-289987.5625,14998.3359375,-345561.1875,131097.21875
-318662.8125,203808.328125,-289968.40625,15018.1796875,-345566.375,131096.90625
-318669.5,203801.9375,-289978.8125,15016.48828125,-345580.9375,131082.9375
-318644.125,203785.53125,-289980.25,15010.72265625,-345607.84375,131075.484375
-318618.25,203787.515625,-289980.125,15001.5908203125,-345617.40625,131057.234375
