FC6,C4,CP6,CP5,FC5,C3
-321854.3125,195247.59375,-298153.21875,10826.3603515625,-346975.5625,111419.5078125
-321832.0625,195262.3125,-298137.46875,10828.8232421875,-346991.0625,111428.796875
-321846.875,195246.4375,-298137.53125,10820.3701171875,-347049.4375,111390.1015625
-321927.9375,195201.015625,-298181.3125,10778.291015625,-347117.46875,111350.390625
-321954.4375,195211.4375,-298199.6875,10754.021484375,-347148.9375,111364.765625
-321919.09375,195249.09375,-298147.09375,10790.708984375,-347106.875,111405.640625
-321914.90625,195249.15625,-298114.75,10808.798828125,-347065.1875,111409.484375
-321958.1875,195234.703125,-298141.4375,10782.45703125,-347073.8125,111367.078125
-321928.25,195216.65625,-298142.9375,10802.830078125,-347082.84375,111345.46875
-321928.5625,195199.484375,-298136.9375,10774.2470703125,-347110.65625,111337.5390625
-321947.5,195239.390625,-298095.625,10766.439453125,-347111.1875,111353.484375
-321910.4375,195273.125,-298053.28125,10793.455078125,-347076.75,111412.9453125
-321930.1875,195270.21875,-298066.65625,10778.3955078125,-347047.28125,111434.7109375
-321979.84375,195269.6875,-298089.3125,10739.16015625,-347039.90625,111395.0859375
-321989.84375,195279.625,-298089.625,10707.4970703125,-347014.15625,111389.5234375
-321973.40625,195286.140625,-298095.15625,10700.4453125,-347014.5,111384.265625
-321939.0625,195291.828125,-298087.53125,10699.798828125,-346997.375,111391.640625
-321847.28125,195344.953125,-298050.0,10783.701171875,-346909.40625,111469.3984375
-321775.5625,195366.203125,-298064.625,10812.93359375,-346903.3125,111506.828125
-321777.59375,195324.75,-298090.75,10785.89453125,-346932.1875,111486.6875
-321837.9375,195328.75,-298102.375,10784.4970703125,-346928.8125,111488.875
-321890.28125,195330.109375,-298130.8125,10770.224609375,-346962.15625,111464.171875
-321875.625,195327.59375,-298121.875,10785.68359375,-346932.375,111442.40625
-321882.25,195326.46875,-298113.34375,10803.3056640625,-346895.6875,111455.515625
-321888.3125,195322.890625,-298123.625,10815.10546875,-346919.125,111462.390625
-321907.9375,195326.890625,-298099.9375,10816.396484375,-346916.0625,111501.75
-321954.40625,195305.703125,-298137.71875,10816.28125,-346900.5625,111511.34375
-321997.3125,195289.90625,-298170.8125,10788.73046875,-346913.0625,111491.46875
-321974.3125,195296.21875,-298150.8125,10777.599609375,-346895.9375,111463.828125
-321960.3125,195279.75,-298167.3125,10760.091796875,-346909.4375,111408.6953125
-321994.0,195242.875,-298179.28125,10692.0390625,-346967.9375,111355.2265625
-321949.75,195252.125,-298130.875,10706.28125,-346957.75,111355.90625
-321915.0625,195268.4375,-298095.65625,10741.845703125,-346960.78125,111367.109375
-321952.6875,195256.78125,-298102.125,10744.560546875,-346990.4375,111360.609375
-321945.78125,195281.125,-298061.625,10799.095703125,-346947.625,111416.2265625
-321927.25,195289.578125,-298069.0,10836.576171875,-346907.75,111442.5390625
-321981.8125,195245.15625,-298155.5,10796.533203125,-346949.1875,111401.4375
-321959.53125,195239.359375,-298169.875,10814.9375,-346937.5625,111389.7578125
-321888.09375,195270.375,-298146.53125,10848.822265625,-346926.8125,111419.921875
-321869.25,195307.125,-298114.125,10848.7470703125,-346924.03125,111454.46875
-321874.625,195303.875,-298089.46875,10833.662109375,-346921.8125,111455.609375
-321903.75,195283.375,-298087.8125,10785.0146484375,-346956.8125,111423.515625
-321944.8125,195298.828125,-298065.3125,10797.5947265625,-346954.875,111432.90625
-321984.5625,195283.515625,-298079.46875,10781.4755859375,-346975.9375,111405.734375
-322001.375,195241.53125,-298120.0625,10726.61328125,-346988.0625,111341.90625
-321962.5,195276.40625,-298095.25,10754.650390625,-346956.0,111362.6328125
-321941.0625,195275.0,-298113.84375,10755.8017578125,-346957.90625,111357.328125
-321941.4375,195236.40625,-298168.25,10715.0078125,-347001.3125,111340.171875
-321869.15625,195289.421875,-298133.0,10726.90234375,-346987.375,111378.109375
-321823.375,195296.09375,-298108.25,10720.6376953125,-347008.0625,111369.578125
-321814.1875,195292.9375,-298119.4375,10711.443359375,-347030.6875,111366.234375
-321816.8125,195311.4375,-298106.8125,10716.3486328125,-346992.1875,111358.2734375
-321846.3125,195283.4375,-298111.5,10706.1533203125,-346963.5625,111352.6484375
-321868.6875,195255.96875,-298129.15625,10729.01953125,-346954.6875,111379.328125
-321882.5,195229.875,-298136.90625,10687.736328125,-346996.21875,111359.71875
-321840.6875,195254.75,-298134.25,10679.0224609375,-347016.71875,111366.0546875
-321803.21875,195302.28125,-298139.34375,10730.7451171875,-347000.84375,111402.8671875
-321811.125,195299.953125,-298178.40625,10734.029296875,-347000.3125,111390.015625
-321823.0,195295.71875,-298201.5,10737.59375,-346970.5,111369.296875
-321809.75,195290.8125,-298207.0625,10754.951171875,-346941.0,111364.3828125
-321827.8125,195254.15625,-298236.4375,10729.7822265625,-347001.5625,111349.140625
-321870.25,195237.84375,-298254.1875,10682.2763671875,-347031.0,111348.671875
-321864.875,195253.578125,-298247.8125,10699.34765625,-347010.53125,111378.0078125
